gene_id	SRX026871	SRX1149649	SRX1900396	SRX2255510	SRX3110803
ENSMUSG00000017734	0	1	0	0	0
ENSMUSG00000017754	0	1	0	1	1
ENSMUSG00000017760	1	1	1	0	1
ENSMUSG00000017764	1	1	0	1	0
ENSMUSG00000017774	1	0	0	1	0
ENSMUSG00000017776	0	0	0	0	1
ENSMUSG00000017781	0	1	1	1	1
ENSMUSG00000017817	0	0	0	1	0
ENSMUSG00000017831	1	0	1	1	1
ENSMUSG00000017837	1	0	0	0	0
ENSMUSG00000017843	1	1	0	0	1
ENSMUSG00000017858	0	1	1	1	1
ENSMUSG00000017868	0	0	0	0	1
ENSMUSG00000018068	0	0	0	1	1
ENSMUSG00000018143	0	1	0	0	0
ENSMUSG00000018160	0	1	0	1	1
ENSMUSG00000018166	0	1	0	1	1
ENSMUSG00000018169	0	0	0	1	0
ENSMUSG00000018171	1	1	0	1	1
ENSMUSG00000018217	0	1	0	1	0
ENSMUSG00000018326	1	1	0	1	1
ENSMUSG00000018362	1	0	0	1	0
ENSMUSG00000018363	1	1	0	1	0
ENSMUSG00000018379	1	0	0	0	0
ENSMUSG00000018412	1	1	0	1	0
ENSMUSG00000018417	0	0	1	0	1
ENSMUSG00000018428	0	0	0	1	0
ENSMUSG00000018433	0	0	0	1	0
ENSMUSG00000018442	0	0	0	1	0
ENSMUSG00000018476	1	1	0	1	0
ENSMUSG00000018481	1	0	0	0	0
ENSMUSG00000018500	0	1	0	0	0
ENSMUSG00000018501	0	1	1	1	1
ENSMUSG00000018507	1	1	0	1	0
ENSMUSG00000018537	0	0	0	1	1
ENSMUSG00000018548	1	1	0	1	0
ENSMUSG00000018559	0	0	0	0	1
ENSMUSG00000018565	1	1	1	1	1
ENSMUSG00000018572	0	0	0	1	0
ENSMUSG00000018583	1	0	0	0	0
ENSMUSG00000018589	0	1	0	0	0
ENSMUSG00000018599	0	0	0	1	0
ENSMUSG00000018604	0	0	0	1	1
ENSMUSG00000018648	0	1	0	1	0
ENSMUSG00000018654	1	0	0	0	0
ENSMUSG00000018666	0	0	0	0	1
ENSMUSG00000018677	1	1	1	1	1
ENSMUSG00000018697	0	1	0	0	0
ENSMUSG00000018727	0	0	0	1	0
ENSMUSG00000018733	1	1	1	1	1
ENSMUSG00000018736	0	1	1	1	0
ENSMUSG00000018750	0	1	1	0	0
ENSMUSG00000018770	1	0	1	1	0
ENSMUSG00000018796	1	1	1	1	1
ENSMUSG00000018809	0	1	0	1	0
ENSMUSG00000018820	1	1	0	0	0
ENSMUSG00000018821	1	1	0	1	0
ENSMUSG00000018841	1	1	1	1	1
ENSMUSG00000018846	1	0	0	0	0
ENSMUSG00000018849	0	0	0	1	0
ENSMUSG00000018906	0	0	0	1	0
ENSMUSG00000018920	0	0	0	0	1
ENSMUSG00000018932	1	0	1	1	1
ENSMUSG00000018965	1	0	0	0	0
ENSMUSG00000018974	0	0	0	1	0
ENSMUSG00000018986	1	0	0	1	0
ENSMUSG00000018995	1	1	1	1	0
ENSMUSG00000018999	1	0	1	1	0
ENSMUSG00000019054	0	0	0	1	0
ENSMUSG00000019066	1	1	0	1	1
ENSMUSG00000019082	0	1	1	1	1
ENSMUSG00000019088	1	1	0	1	1
ENSMUSG00000019124	0	1	0	1	0
ENSMUSG00000019132	1	1	1	1	1
ENSMUSG00000019139	0	0	0	1	0
ENSMUSG00000019146	0	1	0	0	0
ENSMUSG00000019158	0	1	0	1	0
ENSMUSG00000019173	0	1	0	1	1
ENSMUSG00000019179	1	1	1	0	1
ENSMUSG00000019189	1	1	0	1	0
ENSMUSG00000019194	0	1	0	0	0
ENSMUSG00000019256	0	0	0	0	1
ENSMUSG00000019295	0	1	0	1	0
ENSMUSG00000019302	1	0	1	0	0
ENSMUSG00000019312	0	1	1	0	0
ENSMUSG00000019359	0	1	0	0	0
ENSMUSG00000019370	0	1	0	0	0
ENSMUSG00000019432	0	1	1	0	0
ENSMUSG00000019437	0	1	1	1	1
ENSMUSG00000019461	1	1	0	1	0
ENSMUSG00000019505	0	1	0	1	0
ENSMUSG00000019558	0	1	0	1	0
ENSMUSG00000019564	1	0	0	1	0
ENSMUSG00000019577	0	0	0	0	1
ENSMUSG00000019647	0	1	0	1	1
ENSMUSG00000019710	1	1	1	1	1
ENSMUSG00000019737	0	0	0	1	0
ENSMUSG00000019738	0	0	0	1	0
ENSMUSG00000019763	1	0	0	0	1
ENSMUSG00000019768	0	0	0	0	1
ENSMUSG00000019774	1	0	0	0	0
ENSMUSG00000019775	0	1	0	0	0
ENSMUSG00000019777	0	1	0	0	0
ENSMUSG00000019785	0	1	0	1	0
ENSMUSG00000019790	1	1	0	0	0
ENSMUSG00000019795	0	1	0	0	1
ENSMUSG00000019796	0	1	0	1	0
ENSMUSG00000019802	0	0	0	1	0
ENSMUSG00000019803	0	1	0	0	0
ENSMUSG00000019809	0	1	0	1	0
ENSMUSG00000019813	1	0	0	1	0
ENSMUSG00000019817	0	1	0	1	0
ENSMUSG00000019820	0	0	0	1	0
ENSMUSG00000019822	1	0	0	0	0
ENSMUSG00000019823	1	0	0	0	0
ENSMUSG00000019828	0	1	0	0	0
ENSMUSG00000019831	0	1	0	0	0
ENSMUSG00000019841	1	1	0	1	1
ENSMUSG00000019843	0	1	0	1	1
ENSMUSG00000019848	0	1	0	0	0
ENSMUSG00000019850	1	0	0	0	0
ENSMUSG00000019852	0	1	0	0	0
ENSMUSG00000019853	0	1	0	0	0
ENSMUSG00000019861	1	0	0	0	0
ENSMUSG00000019864	1	1	1	1	1
ENSMUSG00000019876	0	1	0	0	0
ENSMUSG00000019877	0	0	0	1	0
ENSMUSG00000019878	1	0	0	1	0
ENSMUSG00000019880	0	1	0	0	1
ENSMUSG00000019888	0	1	0	0	0
ENSMUSG00000019889	0	1	1	1	1
ENSMUSG00000019894	0	1	0	1	0
ENSMUSG00000019897	0	1	0	0	0
ENSMUSG00000019929	0	1	1	0	1
ENSMUSG00000019935	0	1	0	0	0
ENSMUSG00000019942	1	0	0	1	0
ENSMUSG00000019943	1	1	0	1	1
ENSMUSG00000019944	0	0	0	0	1
ENSMUSG00000019951	1	1	1	0	1
ENSMUSG00000019960	1	1	0	1	1
ENSMUSG00000019966	0	1	0	0	1
ENSMUSG00000019969	1	0	1	0	0
ENSMUSG00000019970	0	1	0	0	0
ENSMUSG00000019978	0	0	0	1	1
ENSMUSG00000019979	1	1	0	1	0
ENSMUSG00000019986	0	1	0	0	0
ENSMUSG00000019990	0	1	0	0	0
ENSMUSG00000019998	1	1	0	0	0
ENSMUSG00000020015	0	1	0	0	0
ENSMUSG00000020017	0	0	1	0	0
ENSMUSG00000020019	0	1	0	0	0
ENSMUSG00000020021	1	0	0	0	1
ENSMUSG00000020024	1	1	0	1	0
ENSMUSG00000020027	0	1	1	1	1
ENSMUSG00000020029	0	0	1	1	0
ENSMUSG00000020032	0	1	0	0	0
ENSMUSG00000020038	1	1	1	1	1
ENSMUSG00000020042	0	0	0	1	0
ENSMUSG00000020051	0	0	1	0	1
ENSMUSG00000020053	0	0	1	0	1
ENSMUSG00000020056	1	0	0	0	1
ENSMUSG00000020064	1	0	0	0	1
ENSMUSG00000020069	1	1	0	1	0
ENSMUSG00000020074	0	0	0	1	1
ENSMUSG00000020077	1	0	0	0	0
ENSMUSG00000020078	1	1	0	1	1
ENSMUSG00000020086	0	0	0	1	0
ENSMUSG00000020088	0	1	1	0	1
ENSMUSG00000020097	0	0	0	1	0
ENSMUSG00000020102	0	1	1	0	1
ENSMUSG00000020105	0	0	0	1	0
ENSMUSG00000020107	0	0	0	0	1
ENSMUSG00000020108	1	1	0	1	0
ENSMUSG00000020111	1	1	0	1	1
ENSMUSG00000020114	1	1	0	1	0
ENSMUSG00000020115	1	1	0	1	0
ENSMUSG00000020122	0	1	0	0	0
ENSMUSG00000020128	0	0	0	1	0
ENSMUSG00000020132	0	0	1	0	0
ENSMUSG00000020133	1	1	0	0	1
ENSMUSG00000020134	1	0	0	0	0
ENSMUSG00000020142	0	1	0	0	0
ENSMUSG00000020149	1	0	1	0	0
ENSMUSG00000020151	0	1	0	0	0
ENSMUSG00000020153	1	1	0	0	0
ENSMUSG00000020156	1	0	0	0	0
ENSMUSG00000020160	1	0	0	0	1
ENSMUSG00000020166	1	1	0	0	0
ENSMUSG00000020169	0	1	0	0	0
ENSMUSG00000020170	0	1	0	1	0
ENSMUSG00000020171	1	1	0	1	1
ENSMUSG00000020173	0	0	0	1	0
ENSMUSG00000020175	0	1	0	0	0
ENSMUSG00000020176	0	1	0	1	0
ENSMUSG00000020178	0	1	0	1	1
ENSMUSG00000020180	1	0	0	1	0
ENSMUSG00000020182	0	0	1	0	1
ENSMUSG00000020185	1	0	0	0	0
ENSMUSG00000020189	1	1	0	0	0
ENSMUSG00000020190	1	1	1	1	1
ENSMUSG00000020196	1	0	1	0	1
ENSMUSG00000020211	1	0	0	1	0
ENSMUSG00000020212	0	0	0	1	0
ENSMUSG00000020219	1	1	1	1	1
ENSMUSG00000020220	0	1	0	1	0
ENSMUSG00000020224	1	0	0	0	0
ENSMUSG00000020230	0	1	0	0	0
ENSMUSG00000020235	1	0	0	0	0
ENSMUSG00000020248	1	1	0	0	1
ENSMUSG00000020250	1	1	0	1	0
ENSMUSG00000020257	0	0	0	0	1
ENSMUSG00000020262	0	1	0	1	0
ENSMUSG00000020271	1	0	0	1	0
ENSMUSG00000020275	1	0	0	0	0
ENSMUSG00000020280	1	0	0	0	0
ENSMUSG00000020290	1	1	1	1	1
ENSMUSG00000020297	0	1	0	0	0
ENSMUSG00000020303	1	0	0	0	0
ENSMUSG00000020319	0	1	0	0	0
ENSMUSG00000020321	1	0	1	1	1
ENSMUSG00000020326	1	1	0	1	1
ENSMUSG00000020328	1	1	1	1	1
ENSMUSG00000020333	0	1	0	1	0
ENSMUSG00000020334	1	0	0	0	0
ENSMUSG00000020346	1	1	1	1	1
ENSMUSG00000020349	1	0	0	0	0
ENSMUSG00000020354	0	1	0	0	0
ENSMUSG00000020358	1	1	0	0	0
ENSMUSG00000020361	1	1	0	1	0
ENSMUSG00000020362	1	1	0	1	0
ENSMUSG00000020364	0	0	0	1	0
ENSMUSG00000020366	1	1	0	1	0
ENSMUSG00000020368	1	0	1	0	0
ENSMUSG00000020380	1	0	0	1	1
ENSMUSG00000020386	0	0	1	0	0
ENSMUSG00000020390	1	1	0	1	1
ENSMUSG00000020397	1	1	1	1	1
ENSMUSG00000020400	1	1	0	1	1
ENSMUSG00000020402	0	1	0	1	0
ENSMUSG00000020407	0	0	0	1	1
ENSMUSG00000020409	1	1	1	1	1
ENSMUSG00000020419	0	0	0	1	0
ENSMUSG00000020420	0	0	0	1	0
ENSMUSG00000020422	1	1	0	1	0
ENSMUSG00000020432	1	0	0	0	1
ENSMUSG00000020436	0	1	0	0	0
ENSMUSG00000020439	1	0	0	1	1
ENSMUSG00000020444	0	0	0	1	0
ENSMUSG00000020448	1	0	1	0	0
ENSMUSG00000020453	1	0	0	1	0
ENSMUSG00000020454	0	0	0	1	0
ENSMUSG00000020456	1	0	1	1	1
ENSMUSG00000020458	1	0	0	0	0
ENSMUSG00000020459	0	1	1	1	0
ENSMUSG00000020460	1	1	1	1	0
ENSMUSG00000020462	1	0	0	1	0
ENSMUSG00000020463	1	1	1	1	1
ENSMUSG00000020471	0	1	0	1	0
ENSMUSG00000020472	1	0	0	1	1
ENSMUSG00000020484	1	0	0	1	1
ENSMUSG00000020493	1	0	0	1	0
ENSMUSG00000020515	0	0	0	0	1
ENSMUSG00000020519	0	0	0	0	1
ENSMUSG00000020521	1	1	0	0	0
ENSMUSG00000020522	0	0	0	1	0
ENSMUSG00000020524	0	1	0	0	0
ENSMUSG00000020527	0	0	0	1	0
ENSMUSG00000020528	0	0	0	1	1
ENSMUSG00000020530	1	0	0	1	0
ENSMUSG00000020534	1	0	0	0	1
ENSMUSG00000020547	0	1	0	0	0
ENSMUSG00000020572	0	0	0	1	0
ENSMUSG00000020573	1	0	0	0	0
ENSMUSG00000020589	0	1	0	0	0
ENSMUSG00000020590	0	1	1	1	1
ENSMUSG00000020594	1	0	1	1	0
ENSMUSG00000020598	0	1	0	0	0
ENSMUSG00000020601	0	0	0	1	0
ENSMUSG00000020604	1	1	0	0	1
ENSMUSG00000020607	0	1	0	0	0
ENSMUSG00000020608	1	0	0	1	0
ENSMUSG00000020610	1	1	0	1	0
ENSMUSG00000020612	1	1	0	1	0
ENSMUSG00000020614	0	1	1	0	1
ENSMUSG00000020620	0	0	1	0	1
ENSMUSG00000020623	0	0	0	1	0
ENSMUSG00000020627	0	1	0	0	0
ENSMUSG00000020628	1	1	0	1	0
ENSMUSG00000020630	0	0	0	1	0
ENSMUSG00000020635	0	1	0	0	0
ENSMUSG00000020639	0	1	0	0	0
ENSMUSG00000020640	1	1	0	1	0
ENSMUSG00000020642	1	1	0	0	1
ENSMUSG00000020647	0	1	0	1	0
ENSMUSG00000020652	1	1	0	1	0
ENSMUSG00000020654	0	1	0	1	0
ENSMUSG00000020657	0	1	0	0	0
ENSMUSG00000020668	0	1	0	1	0
ENSMUSG00000020669	0	1	0	1	0
ENSMUSG00000020671	0	0	0	0	1
ENSMUSG00000020672	0	0	0	0	1
ENSMUSG00000020684	0	1	0	0	0
ENSMUSG00000020687	1	0	1	1	1
ENSMUSG00000020696	1	0	0	1	0
ENSMUSG00000020700	1	0	0	1	0
ENSMUSG00000020704	0	1	0	0	0
ENSMUSG00000020705	0	0	0	1	0
ENSMUSG00000020706	1	0	0	1	0
ENSMUSG00000020709	0	0	0	0	1
ENSMUSG00000020717	1	1	1	1	1
ENSMUSG00000020718	1	0	0	1	0
ENSMUSG00000020719	0	1	0	1	1
ENSMUSG00000020720	0	1	0	0	1
ENSMUSG00000020743	1	1	0	1	1
ENSMUSG00000020744	0	1	0	1	0
ENSMUSG00000020745	1	1	1	1	1
ENSMUSG00000020747	0	1	0	1	0
ENSMUSG00000020752	1	1	0	1	1
ENSMUSG00000020774	0	1	0	0	0
ENSMUSG00000020776	1	1	0	1	0
ENSMUSG00000020778	0	1	0	0	0
ENSMUSG00000020782	1	0	0	1	0
ENSMUSG00000020787	1	0	0	0	0
ENSMUSG00000020788	1	0	0	0	0
ENSMUSG00000020794	1	0	0	1	0
ENSMUSG00000020801	0	1	0	0	0
ENSMUSG00000020806	0	0	1	1	0
ENSMUSG00000020807	0	1	0	0	0
ENSMUSG00000020811	0	1	0	1	0
ENSMUSG00000020817	1	1	0	1	0
ENSMUSG00000020818	1	1	0	1	1
ENSMUSG00000020821	0	1	1	1	1
ENSMUSG00000020823	1	0	0	1	0
ENSMUSG00000020826	1	0	0	0	0
ENSMUSG00000020827	0	1	0	0	0
ENSMUSG00000020836	0	1	0	0	0
ENSMUSG00000020840	1	1	0	1	0
ENSMUSG00000020849	1	0	0	0	0
ENSMUSG00000020850	1	0	1	1	0
ENSMUSG00000020863	1	0	0	1	0
ENSMUSG00000020864	1	0	0	0	1
ENSMUSG00000020866	0	1	0	0	0
ENSMUSG00000020873	0	0	0	1	0
ENSMUSG00000020876	1	1	0	0	1
ENSMUSG00000020883	0	0	0	1	0
ENSMUSG00000020884	0	0	1	0	1
ENSMUSG00000020888	1	0	0	0	0
ENSMUSG00000020889	0	1	1	1	0
ENSMUSG00000020897	1	0	0	0	0
ENSMUSG00000020899	1	0	0	0	0
ENSMUSG00000020900	0	1	0	0	0
ENSMUSG00000020901	1	0	0	0	0
ENSMUSG00000020902	0	1	0	1	1
ENSMUSG00000020910	1	1	0	0	0
ENSMUSG00000020911	0	0	0	1	0
ENSMUSG00000020917	1	1	1	1	0
ENSMUSG00000020919	1	0	1	0	1
ENSMUSG00000020923	1	0	0	1	0
ENSMUSG00000020928	0	1	0	0	0
ENSMUSG00000020935	1	1	0	1	1
ENSMUSG00000020950	0	1	0	0	0
ENSMUSG00000020955	0	1	0	1	0
ENSMUSG00000020961	1	1	0	0	1
ENSMUSG00000020962	1	1	0	0	1
ENSMUSG00000020978	1	1	0	0	0
ENSMUSG00000020986	1	0	1	0	1
ENSMUSG00000020993	1	0	0	0	0
ENSMUSG00000021000	1	1	1	0	0
ENSMUSG00000021007	0	1	0	1	0
ENSMUSG00000021009	0	1	0	1	1
ENSMUSG00000021022	0	0	0	1	0
ENSMUSG00000021027	1	0	0	1	0
ENSMUSG00000021037	0	0	1	1	0
ENSMUSG00000021038	1	0	0	0	0
ENSMUSG00000021044	0	0	0	1	0
ENSMUSG00000021048	1	1	1	1	1
ENSMUSG00000021051	0	0	0	0	1
ENSMUSG00000021061	0	1	0	0	0
ENSMUSG00000021062	0	0	0	1	0
ENSMUSG00000021065	1	1	0	1	0
ENSMUSG00000021067	1	1	0	1	0
ENSMUSG00000021069	0	0	0	0	1
ENSMUSG00000021079	1	1	1	0	1
ENSMUSG00000021087	0	1	0	0	0
ENSMUSG00000021096	1	1	1	1	1
ENSMUSG00000021109	1	1	0	0	1
ENSMUSG00000021111	1	0	1	1	1
ENSMUSG00000021112	1	1	1	1	0
ENSMUSG00000021116	1	0	0	1	0
ENSMUSG00000021123	1	0	0	0	0
ENSMUSG00000021124	0	0	0	0	1
ENSMUSG00000021131	0	0	0	1	0
ENSMUSG00000021133	0	1	1	1	1
ENSMUSG00000021134	1	1	0	1	0
ENSMUSG00000021136	0	1	1	0	0
ENSMUSG00000021139	1	0	1	1	0
ENSMUSG00000021140	0	1	0	0	0
ENSMUSG00000021147	1	1	1	1	0
ENSMUSG00000021156	0	1	1	1	0
ENSMUSG00000021175	1	0	0	0	0
ENSMUSG00000021177	0	0	0	1	0
ENSMUSG00000021180	1	1	0	1	0
ENSMUSG00000021185	1	0	1	0	1
ENSMUSG00000021188	1	1	1	1	1
ENSMUSG00000021190	1	0	1	1	0
ENSMUSG00000021198	0	1	0	0	0
ENSMUSG00000021222	1	1	0	1	0
ENSMUSG00000021224	1	1	1	1	1
ENSMUSG00000021242	0	1	0	1	0
ENSMUSG00000021252	1	1	0	1	1
ENSMUSG00000021253	0	1	0	0	0
ENSMUSG00000021256	0	1	0	1	0
ENSMUSG00000021258	1	1	0	1	1
ENSMUSG00000021262	0	1	0	1	0
ENSMUSG00000021264	0	0	0	1	0
ENSMUSG00000021266	1	1	0	0	0
ENSMUSG00000021270	0	0	0	1	0
ENSMUSG00000021277	1	1	0	0	0
ENSMUSG00000021279	0	0	1	1	0
ENSMUSG00000021282	1	1	0	1	1
ENSMUSG00000021287	0	0	0	1	0
ENSMUSG00000021288	1	1	0	0	0
ENSMUSG00000021301	0	1	0	0	0
ENSMUSG00000021302	1	1	0	1	1
ENSMUSG00000021303	0	1	0	0	0
ENSMUSG00000021306	0	1	0	0	0
ENSMUSG00000021311	0	1	0	0	0
ENSMUSG00000021318	0	0	0	1	0
ENSMUSG00000021322	1	0	0	0	0
ENSMUSG00000021326	0	0	0	1	0
ENSMUSG00000021327	1	0	0	0	1
ENSMUSG00000021335	0	0	1	0	1
ENSMUSG00000021340	0	1	1	0	1
ENSMUSG00000021360	1	1	1	0	1
ENSMUSG00000021363	0	0	0	1	0
ENSMUSG00000021365	1	0	0	0	0
ENSMUSG00000021368	0	0	1	0	0
ENSMUSG00000021373	0	1	0	0	0
ENSMUSG00000021374	0	0	0	1	1
ENSMUSG00000021392	1	0	0	0	0
ENSMUSG00000021395	0	0	1	0	1
ENSMUSG00000021400	0	0	0	1	1
ENSMUSG00000021408	0	0	0	1	1
ENSMUSG00000021417	1	0	0	0	0
ENSMUSG00000021428	1	1	0	1	1
ENSMUSG00000021451	1	1	0	1	0
ENSMUSG00000021457	1	0	0	1	0
ENSMUSG00000021464	0	0	0	1	0
ENSMUSG00000021478	0	1	0	0	0
ENSMUSG00000021484	1	1	0	1	1
ENSMUSG00000021486	0	0	0	1	0
ENSMUSG00000021488	0	0	0	1	0
ENSMUSG00000021495	1	1	0	1	1
ENSMUSG00000021508	0	1	0	0	0
ENSMUSG00000021510	1	0	0	0	0
ENSMUSG00000021514	1	0	0	0	0
ENSMUSG00000021518	1	1	0	1	1
ENSMUSG00000021519	1	0	0	1	1
ENSMUSG00000021539	0	0	0	0	1
ENSMUSG00000021540	1	1	0	1	1
ENSMUSG00000021546	0	1	1	1	1
ENSMUSG00000021548	0	0	0	0	1
ENSMUSG00000021549	0	1	0	0	0
ENSMUSG00000021556	0	1	0	0	0
ENSMUSG00000021557	0	1	0	0	0
ENSMUSG00000021559	0	1	0	1	0
ENSMUSG00000021578	1	0	0	1	0
ENSMUSG00000021587	0	1	0	0	0
ENSMUSG00000021592	0	1	0	0	0
ENSMUSG00000021594	0	0	0	0	1
ENSMUSG00000021608	1	0	0	1	0
ENSMUSG00000021610	0	1	0	1	1
ENSMUSG00000021614	1	1	0	1	0
ENSMUSG00000021621	1	1	1	0	1
ENSMUSG00000021624	1	0	0	0	0
ENSMUSG00000021629	0	1	0	1	0
ENSMUSG00000021635	1	0	0	0	0
ENSMUSG00000021638	0	1	0	1	1
ENSMUSG00000021639	1	0	1	1	1
ENSMUSG00000021661	0	1	0	1	0
ENSMUSG00000021666	1	0	1	1	1
ENSMUSG00000021668	1	1	0	0	0
ENSMUSG00000021669	1	1	0	0	1
ENSMUSG00000021670	1	1	0	1	1
ENSMUSG00000021671	1	0	0	0	0
ENSMUSG00000021681	1	1	1	1	1
ENSMUSG00000021687	1	0	0	1	0
ENSMUSG00000021690	0	1	1	1	1
ENSMUSG00000021696	1	1	0	0	0
ENSMUSG00000021700	0	1	0	0	0
ENSMUSG00000021701	0	1	0	1	0
ENSMUSG00000021706	0	0	0	1	0
ENSMUSG00000021707	0	1	0	0	1
ENSMUSG00000021709	1	1	1	1	1
ENSMUSG00000021711	1	1	1	1	1
ENSMUSG00000021715	1	0	0	0	0
ENSMUSG00000021716	1	0	1	1	1
ENSMUSG00000021719	0	1	0	0	1
ENSMUSG00000021721	0	1	0	0	0
ENSMUSG00000021728	1	0	0	0	0
ENSMUSG00000021732	0	1	0	0	0
ENSMUSG00000021745	0	1	0	1	1
ENSMUSG00000021750	0	1	0	0	0
ENSMUSG00000021751	0	0	1	0	0
ENSMUSG00000021752	0	1	0	0	0
ENSMUSG00000021756	1	1	1	1	1
ENSMUSG00000021759	0	1	0	1	0
ENSMUSG00000021767	0	1	0	1	1
ENSMUSG00000021771	1	1	0	1	0
ENSMUSG00000021772	0	1	0	1	0
ENSMUSG00000021775	1	1	1	1	1
ENSMUSG00000021779	0	0	1	0	0
ENSMUSG00000021782	0	0	0	1	0
ENSMUSG00000021786	0	0	1	0	1
ENSMUSG00000021792	0	1	0	0	0
ENSMUSG00000021796	1	1	1	1	1
ENSMUSG00000021810	1	1	0	1	1
ENSMUSG00000021814	1	1	1	1	1
ENSMUSG00000021816	0	1	0	1	0
ENSMUSG00000021819	1	0	0	0	0
ENSMUSG00000021824	1	0	1	0	1
ENSMUSG00000021830	1	1	0	1	0
ENSMUSG00000021835	0	0	0	1	0
ENSMUSG00000021838	0	1	0	0	0
ENSMUSG00000021843	1	1	0	0	0
ENSMUSG00000021846	0	1	0	1	1
ENSMUSG00000021848	0	1	0	1	0
ENSMUSG00000021870	1	1	1	1	0
ENSMUSG00000021876	0	1	1	0	1
ENSMUSG00000021877	1	0	1	0	0
ENSMUSG00000021886	1	0	0	0	0
ENSMUSG00000021891	1	0	1	1	1
ENSMUSG00000021893	1	0	0	0	0
ENSMUSG00000021901	0	1	0	1	0
ENSMUSG00000021902	1	0	0	1	1
ENSMUSG00000021905	1	0	0	1	0
ENSMUSG00000021906	1	1	0	1	1
ENSMUSG00000021910	0	1	0	0	0
ENSMUSG00000021911	0	1	0	1	1
ENSMUSG00000021913	0	0	0	1	0
ENSMUSG00000021916	0	1	0	1	0
ENSMUSG00000021917	0	1	0	0	0
ENSMUSG00000021930	0	0	0	1	0
ENSMUSG00000021939	0	0	0	0	1
ENSMUSG00000021943	0	1	0	0	1
ENSMUSG00000021944	0	0	1	0	1
ENSMUSG00000021952	1	0	0	1	0
ENSMUSG00000021953	0	0	0	1	0
ENSMUSG00000021959	0	1	0	0	1
ENSMUSG00000021972	1	1	0	1	1
ENSMUSG00000021974	0	1	0	0	0
ENSMUSG00000021975	0	0	0	1	0
ENSMUSG00000021978	1	1	1	1	1
ENSMUSG00000021981	1	1	1	1	1
ENSMUSG00000021990	0	1	1	1	1
ENSMUSG00000021994	0	1	0	0	0
ENSMUSG00000021996	1	1	1	1	1
ENSMUSG00000021998	1	0	1	0	1
ENSMUSG00000022000	1	0	0	0	0
ENSMUSG00000022003	1	1	0	0	1
ENSMUSG00000022010	0	1	0	1	0
ENSMUSG00000022012	0	1	0	0	0
ENSMUSG00000022016	0	0	0	1	0
ENSMUSG00000022018	1	0	0	0	0
ENSMUSG00000022019	1	0	0	1	0
ENSMUSG00000022021	1	0	0	0	0
ENSMUSG00000022022	1	1	1	1	1
ENSMUSG00000022023	1	1	0	0	0
ENSMUSG00000022024	1	1	1	1	0
ENSMUSG00000022032	0	1	0	1	0
ENSMUSG00000022033	1	0	0	1	0
ENSMUSG00000022034	1	0	0	1	0
ENSMUSG00000022035	0	0	0	1	0
ENSMUSG00000022037	0	1	0	0	0
ENSMUSG00000022041	0	0	0	0	1
ENSMUSG00000022048	1	1	0	1	0
ENSMUSG00000022052	1	0	0	0	0
ENSMUSG00000022064	1	0	0	0	0
ENSMUSG00000022070	1	0	0	1	0
ENSMUSG00000022074	1	0	0	0	0
ENSMUSG00000022075	0	1	0	1	1
ENSMUSG00000022094	0	1	1	1	0
ENSMUSG00000022096	0	1	0	1	0
ENSMUSG00000022099	0	1	0	1	0
ENSMUSG00000022101	0	0	0	1	0
ENSMUSG00000022103	0	1	0	0	0
ENSMUSG00000022106	1	1	1	1	1
ENSMUSG00000022108	1	0	0	0	0
ENSMUSG00000022114	0	0	0	1	0
ENSMUSG00000022119	1	0	0	1	0
ENSMUSG00000022122	0	1	0	0	0
ENSMUSG00000022124	0	1	0	0	0
ENSMUSG00000022139	1	1	1	1	1
ENSMUSG00000022141	1	1	0	1	1
ENSMUSG00000022150	0	1	0	1	0
ENSMUSG00000022151	0	1	0	1	0
ENSMUSG00000022174	0	1	0	0	0
ENSMUSG00000022175	0	1	0	0	1
ENSMUSG00000022177	1	0	0	0	0
ENSMUSG00000022179	1	0	0	0	1
ENSMUSG00000022180	0	1	0	0	0
ENSMUSG00000022181	0	0	0	0	1
ENSMUSG00000022185	1	0	0	1	0
ENSMUSG00000022191	1	1	0	1	1
ENSMUSG00000022199	0	1	0	0	0
ENSMUSG00000022200	1	0	1	1	1
ENSMUSG00000022203	0	1	0	1	0
ENSMUSG00000022208	0	1	0	1	0
ENSMUSG00000022214	1	1	1	1	1
ENSMUSG00000022216	0	1	0	0	0
ENSMUSG00000022221	0	0	0	1	0
ENSMUSG00000022228	1	0	0	1	1
ENSMUSG00000022231	0	1	0	1	0
ENSMUSG00000022235	0	0	0	0	1
ENSMUSG00000022240	0	1	0	0	0
ENSMUSG00000022248	1	1	0	1	1
ENSMUSG00000022255	1	1	1	1	0
ENSMUSG00000022261	0	1	1	1	1
ENSMUSG00000022263	0	0	0	1	1
ENSMUSG00000022265	0	1	0	1	1
ENSMUSG00000022272	0	0	0	0	1
ENSMUSG00000022280	1	1	0	1	0
ENSMUSG00000022283	1	0	0	1	0
ENSMUSG00000022285	1	1	1	1	0
ENSMUSG00000022286	0	0	0	1	0
ENSMUSG00000022295	1	1	0	0	0
ENSMUSG00000022297	0	1	0	0	0
ENSMUSG00000022299	0	0	1	0	1
ENSMUSG00000022300	1	0	0	1	0
ENSMUSG00000022307	0	1	0	0	0
ENSMUSG00000022309	1	1	0	0	0
ENSMUSG00000022314	1	0	0	1	0
ENSMUSG00000022321	0	1	0	1	0
ENSMUSG00000022324	0	1	0	1	1
