baseMean log2FoldChange lfcSE stat pvalue padj
ENST00000000412.7_8946289_8949580_210 103.721426221793 -20.6002416532036 5.35660819181274 -3.8457622651382 0.000120178242163615 0.00321044279692479
ENST00000005558.8_112423354_112450620_192 83.8142484421246 11.3661012093839 3.96872629408793 2.86391662390918 0.00418438136112135 0.0419315766725485
ENST00000005558.8_112423430_112450642_138 86.7579836737876 11.3069072477212 3.96498917314707 2.85168679004152 0.00434879273397557 0.0432145033643707
ENST00000009589.7_56074155_56074468_93 118.920592965505 -19.9472887417902 5.42071596994516 -3.6798254792147 0.000233393626779356 0.00471861521611745
ENST00000013125.8_50532454_50532522_69 92.9256923623259 16.6246503184231 5.44199949813481 3.05487906129374 0.00225151292682213 0.025376699896107
ENST00000019317.8_9475021_9512993_159 107.248605920671 -18.4646242993346 5.19707232383096 -3.55288961723042 0.000381024310735616 0.00640179366384291
ENST00000023939.8_56468585_56468740_156 282.294890167415 -21.9930907229016 4.79317071333079 -4.58842216108312 4.46608773301344e-06 0.000385149105390394
ENST00000023939.8_56468604_56468681_78 261.607950715923 19.2794001908047 5.37193620226866 3.58891086283987 0.000332062345271111 0.00588607057820225
ENST00000025399.10_15882413_15882526_114 182.643009377485 21.0006432832348 5.30310103553552 3.96006848493206 7.4928272213726e-05 0.00245060511069781
ENST00000031146.8_69398693_69398818_126 199.689107056808 -21.2924594843931 5.4759385246331 -3.88836715178788 0.000100920884197825 0.00291723114982684
ENST00000031146.8_69398698_69398784_87 194.503412883282 -20.6897282036673 5.45106212522183 -3.79554070901831 0.000147322017526968 0.00365477417315937
ENST00000031146.8_69399113_69399250_138 186.310768666343 -18.0857592383277 5.26125734665436 -3.4375355635908 0.000587033625765723 0.00872095308155962
ENST00000031146.8_69399175_69399294_120 188.284218568199 -19.3060481756454 4.78429356603418 -4.03529756466191 5.45331403424007e-05 0.00201070765474871
ENST00000031146.8_69399234_69399314_81 186.861760315375 -18.6386503097117 5.27765780569782 -3.5316140219605 0.00041303175089878 0.00675924834236598
ENST00000031146.8_69399263_69399355_93 187.604035582238 19.6706687476297 5.36566785052973 3.66602430407386 0.000246350522898431 0.0048715757304087
ENST00000037243.6_75566425_75566487_63 155.03545951747 18.4829403171951 5.34709884216034 3.45662963464644 0.000546976047325742 0.0083539265332367
ENST00000044462.11_78540471_78542548_204 770.786196798674 -11.3515638033225 3.85257566262517 -2.94648692132043 0.00321406010635466 0.0340032671012583
ENST00000046640.7_3640197_3640265_69 16.1460224878304 14.6111621420368 5.15380413193091 2.83502472503988 0.00458221391690514 0.0449961932161578
ENST00000066544.7_47189185_47189250_66 133.170796889463 17.6878950232364 5.43909399578659 3.25199289384196 0.00114598886941319 0.0144876275349447
ENST00000085079.11_55675313_55675393_81 53.7400179292114 15.6772854967119 5.50135043166555 2.84971584549024 0.00437583034705981 0.0433794753246447
ENST00000085079.11_55675333_55675422_90 58.0698434831628 17.4094593212498 5.57567400164385 3.12239548368808 0.00179385786238039 0.0211953637764541
ENST00000156471.9_34964283_34969638_108 156.287158739655 18.8535170776067 4.72851664979015 3.9871948168869 6.68591235174396e-05 0.00229595320719798
ENST00000156471.9_34969547_34969684_138 152.710346325521 17.4890829570091 5.33510479170042 3.27811423389773 0.0010450309517964 0.0134111767747209
ENST00000160827.8_29790746_29796910_102 74.1673275284295 12.9313375597881 4.39644955611966 2.94131375663989 0.00326823309919902 0.0344711101838127
ENST00000166534.8_132227198_132227855_90 155.24853826451 18.8667078948018 5.3621508359402 3.5184963034509 0.000433999862121912 0.00698850267090946
ENST00000166534.8_132227209_132227845_69 154.307271839738 18.1738265790884 5.33390939019975 3.40722446700728 0.000656271315131223 0.00947853709383584
ENST00000170447.11_12557051_12568925_177 110.367127452904 -21.3991805889303 4.71411561344216 -4.53938391496195 5.64188306227787e-06 0.000426556423937441
ENST00000171111.9_10500014_10503551_378 145.023403208865 -19.2587127773277 5.30177623772409 -3.63250199815958 0.000280686401797367 0.00526929493548158
ENST00000175091.4_20051489_20051587_99 513.177931683651 -22.1626730773169 5.54751600327968 -3.99506248638389 6.46771922929506e-05 0.00224973795149881
ENST00000175091.4_20051511_20051630_120 507.127955147871 -21.8023719279242 5.52773462055475 -3.94417847898352 8.00740064535455e-05 0.00254662297341586
ENST00000188312.6_100200775_100200852_78 63.025418608271 16.4822212254009 5.50920674134836 2.99175943093524 0.00277374747355746 0.0302456351609032
ENST00000188376.9_98593741_98593857_117 721.449014166745 23.2448487688474 5.43293317485971 4.27850813192593 1.88150117440726e-05 0.00101966570165041
ENST00000201031.2_56629306_56629404_99 63.8698619143134 17.1433376531123 5.54470107293429 3.09184163900109 0.00198918937150188 0.0229233808165286
ENST00000204566.6_64983575_64989795_150 103.769391782288 -19.3015842463852 5.29765280244967 -3.64342190138621 0.000269037309669257 0.00514874486695304
ENST00000204566.6_64983591_64989898_237 102.422523306877 -18.5736493692292 5.26429890013818 -3.52822849187794 0.000418350870765576 0.0068194473118089
ENST00000212015.10_67884709_67884894_186 48.2926409810369 15.7971818793185 4.84549035585067 3.26018229718365 0.00111340626344085 0.0141405778972583
ENST00000215832.10_21807815_21867610_321 168.659294831001 -20.122141128186 4.76487143398117 -4.22301869147674 2.4105182029609e-05 0.00120754569634696
ENST00000215832.10_21807838_21867624_312 165.864745636751 -19.4846867869445 4.77018035395263 -4.08468555508582 4.41365446839787e-05 0.0017742976333452
ENST00000216181.9_36349217_36387857_90 1331.84210529293 -21.130498742926 5.56202245975134 -3.79906749673045 0.000145241536528273 0.0036259789482707
ENST00000216190.12_36526109_36529217_165 364.875219557341 -21.4558786265003 4.7944233169137 -4.475174011191 7.63491057584292e-06 0.00052111712299846
ENST00000216194.11_40346537_40346647_111 102.52640612504 18.3379234873024 5.44021392765086 3.37080926066099 0.000749477302443248 0.0104053183135132
ENST00000216254.8_41469128_41499799_129 99.096661487772 11.5504254063003 3.95980796111063 2.91691554735415 0.00353511475688869 0.0366444177305717
ENST00000216277.12_96502393_96520128_282 107.069473138944 30 6.52498995545293 4.59770822711061 4.27163629218228e-06 0.00037777890873424
ENST00000216277.12_96502475_96502564_90 92.7841676329758 24.5212699261654 4.86836105443356 5.03686346431395 4.73222078062828e-07 0.000140503015134554
ENST00000216277.12_96502568_96520147_126 114.325720098327 24.0628120622386 4.82867087877602 4.98331997900386 6.25024634323409e-07 0.000164757602806836
ENST00000216294.4_61762364_61767004_354 836.745204835432 -24.4672005720812 4.88306708959836 -5.01062142361302 5.42545527011149e-07 0.000151444041104064
ENST00000216294.4_61762426_61762566_141 784.35484395184 -23.3673723766736 4.89477551754897 -4.77394158177343 1.8065480484955e-06 0.000304613711832588
ENST00000216350.12_22929189_22929272_84 237.366499265338 19.5587559626991 5.29886580030017 3.69112121344744 0.000223267700639571 0.00458073470507653
ENST00000216350.12_22929304_22929390_87 238.390782113655 -19.1374018562205 4.72129420279854 -4.05342286123089 5.0473648009283e-05 0.00191952253138323
ENST00000216442.11_67359679_67359783_105 210.930876773771 21.9134391148257 5.40526793926568 4.05408933674483 5.03299809753802e-05 0.00191581164762237
ENST00000216442.11_67359809_67359943_135 199.696920522243 -19.2270393034227 5.30619716333322 -3.62350638537992 0.000290636025342312 0.00538841259195606
ENST00000216554.7_103334177_103334406_102 506.545559212683 19.7610827498996 5.38698716140704 3.6682995815305 0.000244168984624968 0.00485383652984507
ENST00000216554.7_103334259_103335921_480 577.346196709324 -23.0914837750994 5.59697323636335 -4.1257091645668 3.6959409757454e-05 0.00161199920996542
ENST00000216554.7_103334406_103335691_231 526.13746674576 -21.4298241567217 5.52749117157617 -3.87695312240742 0.000105772727547484 0.00301122066437205
ENST00000216554.7_103334413_103334586_174 517.278572532653 -20.7528031408213 5.49727251969819 -3.77510903206245 0.000159937692029742 0.00381856981309608
ENST00000216554.7_103335669_103335836_168 579.626762151058 -23.1082691988015 4.81777027114618 -4.79646556358195 1.61489704382805e-06 0.000288096246441205
ENST00000216554.7_103335704_103336037_231 551.849867022824 -22.4828906379622 5.57231720252686 -4.0347470936807 5.46611410461675e-05 0.00201070765474871
ENST00000216727.8_23321417_23322235_459 102.853076472286 -20.8308306541626 5.44615153111005 -3.82487166124017 0.000130840226880517 0.00341594483554596
ENST00000216774.10_34983100_34983165_66 402.339080615435 20.227099569067 5.37505375480334 3.76314368037555 0.000167790734831932 0.00387906422400385
ENST00000216962.8_25248129_25248191_63 803.297413085901 21.3635340671595 4.91142482329112 4.3497630190426 1.36284732291522e-05 0.000819818736202853
ENST00000217121.9_63865329_63869314_75 372.571411783956 -22.4075890095739 4.8171969442644 -4.65158250095079 3.29397443184749e-06 0.00037777890873424
ENST00000217159.5_62642489_62656569_276 396.514137091555 -19.7314610258368 5.43857488755872 -3.62805724546966 0.000285561952754108 0.0053204633304034
ENST00000217233.7_380896_388075_339 19.9604430964636 30 6.55737072454427 4.57500441262378 4.76209949533888e-06 0.000399891292369195
ENST00000217233.7_381150_388083_93 20.333261202764 30 6.5534717261921 4.57772631872352 4.70057116107179e-06 0.000398752329494431
ENST00000217289.8_6119464_6122916_252 91.0328555258848 -20.0053843933291 5.41201979605806 -3.6964728783698 0.00021861560208496 0.00452734932558521
ENST00000217315.9_32109948_32133046_126 199.966399583632 -18.1676148628084 5.2616538690171 -3.45283352251412 0.00055473124101283 0.00842781925993433
ENST00000217402.2_33811305_33811574_270 193.79992501495 -21.8087963788093 5.41653895530989 -4.02633426229306 5.66531385217744e-05 0.00206556627368189
ENST00000217402.2_33811324_33811506_183 191.840843596171 -21.6368409885054 5.41060354599022 -3.99896994939508 6.36187561859638e-05 0.00221849063622648
ENST00000217971.7_119236299_119236661_363 282.30209413628 -23.2796042463852 4.78321659225094 -4.86693500020453 1.13342285747423e-06 0.000249275068341964
ENST00000218089.13_123960530_123960781_252 233.420330424382 18.9665141954013 5.4351362027632 3.48961157325898 0.000483723082939106 0.00757322688833515
ENST00000218089.13_123960741_124021381_141 242.029260281103 13.2687370309142 3.90097100402084 3.40139340108853 0.000670432702850302 0.00963952824606659
ENST00000218089.13_124021385_124022582_99 234.1733435642 19.2085319477745 5.44748018691947 3.52613158537009 0.000421677400627566 0.00684544433401384
ENST00000218340.3_46837055_46837132_78 92.1188241084725 -18.7065323497927 5.2722633003339 -3.54810283253645 0.000388016699355971 0.00647738559924885
ENST00000218388.8_47582431_47583426_63 408.539370730343 -19.5774661382713 5.43192797250428 -3.60414685860526 0.000313179946442844 0.00567725723235487
ENST00000218439.8_54808402_54809336_66 286.387497668971 -20.2948782866271 4.80674985282531 -4.2221623566906 2.41969708472959e-05 0.00120888880674225
