baseMean log2FoldChange lfcSE stat pvalue padj
ENST00000000412.7_8946289_8949580_210 102.583935467163 -20.6466242690435 5.2775872690527 -3.91213318065122 9.14844338603836e-05 0.00204692967321346
ENST00000005558.8_112423354_112450620_192 82.4471868638792 11.3653368977366 3.92691678606338 2.89421383668534 0.00380109204499722 0.0321073277648609
ENST00000005558.8_112423430_112450642_138 85.3547682918889 11.3070922326972 3.91845302160525 2.88560107020629 0.00390667000956298 0.0328200659821477
ENST00000009589.7_56074155_56074468_93 117.511144239576 -19.9677547556773 5.32776617105882 -3.74786620031204 0.000178345342720827 0.00297178028428074
ENST00000013125.8_50532454_50532522_69 91.5518920053151 16.6380377771634 5.3703681919055 3.09811863593284 0.00194753448623397 0.018454748241457
ENST00000019317.8_9475021_9512993_159 105.470288178079 -18.4664195791259 5.11014694524749 -3.61367682318802 0.000301885308540859 0.00413546152914784
ENST00000023939.8_56468585_56468740_156 279.500168179313 -22.0051007135002 4.64683260127593 -4.73550536497872 2.18509924360859e-06 0.000204731834605771
ENST00000023939.8_56468604_56468681_78 259.224343261849 19.3145498255077 5.21403510188384 3.70433828083155 0.000211943268748539 0.00330965396424231
ENST00000025399.10_15882413_15882526_114 179.91447263307 20.9733008352576 5.16394991569512 4.06148416961057 4.87617252607517e-05 0.00140645798308789
ENST00000031146.8_69398693_69398818_126 197.70570679996 -21.3192576457978 5.33621209600688 -3.99520432513377 6.46384818532994e-05 0.00167318974682681
ENST00000031146.8_69398698_69398784_87 192.559309786776 -20.7419438430863 5.3125433946227 -3.90433400771485 9.44852157498662e-05 0.00209115271236191
ENST00000031146.8_69399113_69399250_138 184.401653438163 -18.2358327245946 5.12155340489249 -3.56060579338572 0.000370000201383724 0.00478308013812629
ENST00000031146.8_69399175_69399294_120 186.3558131974 -19.330125661149 4.66084238282746 -4.14734592449843 3.36351673040434e-05 0.00109630608466397
ENST00000031146.8_69399234_69399314_81 184.93871513656 -18.6343305178599 5.13781582431943 -3.62689733439954 0.000286847278521793 0.00400428455100925
ENST00000031146.8_69399263_69399355_93 185.740572202507 19.6509816755601 5.22884824661479 3.75818550256883 0.000171149981017293 0.0028951239244715
ENST00000037243.6_75566425_75566487_63 153.862896809731 18.4050440942334 5.22595391324658 3.52185350268414 0.000428540889176849 0.00531580365849588
ENST00000044462.11_78540471_78542548_204 761.689118006431 -11.348581918435 3.68051232978059 -3.08342450767214 0.00204633021691295 0.0192062032367996
ENST00000066544.7_47189185_47189250_66 131.000738447898 17.6989900837331 5.31596080609987 3.32940567647228 0.000870315374031544 0.0092469586406907
ENST00000085079.11_55675313_55675393_81 52.8964687436609 15.6895882522838 5.55006300378 2.82692074695334 0.00469979578816236 0.0383052796853183
ENST00000085079.11_55675333_55675422_90 57.2369625273504 17.4216404764463 5.60269958073424 3.10950823355822 0.00187399061449681 0.0178515039140113
ENST00000156471.9_34964283_34969638_108 153.550382056971 18.8538917581925 4.59860151071996 4.09991857616746 4.13295523041411e-05 0.00125815206415003
ENST00000156471.9_34969547_34969684_138 149.964756757401 17.4759466737979 5.19148352595389 3.36627220069755 0.000761914834638585 0.00829306163500826
ENST00000160827.8_29790746_29796910_102 72.8758148491712 12.9417636125859 4.37104386923686 2.96079472083757 0.00306846382903246 0.0269699637765622
ENST00000166534.8_132227198_132227855_90 154.081695644289 18.9322912977059 5.24071279129235 3.61254128048433 0.000303210817828274 0.00413853489052597
ENST00000166534.8_132227209_132227845_69 153.138110039139 18.1746630731486 5.21304166465933 3.4863836205952 0.000489598360140301 0.00584998966735812
ENST00000170447.11_12557051_12568925_177 108.632450952173 -21.4098361769864 4.63437501344802 -4.61978931675994 3.84129899665167e-06 0.00028657293473559
ENST00000171111.9_10500014_10503551_378 143.34572393634 -19.223185243441 5.18385705658197 -3.7082784177147 0.000208673148230526 0.00327431534520795
ENST00000175091.4_20051489_20051587_99 508.993567225678 -22.2930290824782 5.36579605953912 -4.15465456292295 3.25779338648571e-05 0.00107530333585201
ENST00000175091.4_20051511_20051630_120 502.989437376965 -21.8513634647574 5.34602243577734 -4.08740586618584 4.36223584519396e-05 0.00130593933516525
ENST00000188312.6_100200775_100200852_78 61.9464589357479 16.4918699630076 5.51693569074031 2.98931705705537 0.00279601828404214 0.0249736666073566
ENST00000188376.9_98593741_98593857_117 711.104493818948 23.2288143767198 5.23901643324762 4.43381208528115 9.25813287455176e-06 0.000512132089566229
ENST00000201031.2_56629306_56629404_99 62.7668340149577 17.1519294436041 5.54916129767151 3.09090482750992 0.00199547582327307 0.018804901439494
ENST00000204566.6_64983575_64989795_150 102.838878343409 -19.3208273772849 5.21750351541918 -3.70307893807574 0.000212998569709551 0.00331657543026672
ENST00000204566.6_64983591_64989898_237 101.526060858437 -18.4379311291499 5.18565907724219 -3.55556176264396 0.000377172324444203 0.00484434654087374
ENST00000212015.10_67884709_67884894_186 47.505461712807 15.798343032643 4.91602907880062 3.21363905286284 0.00131064318426408 0.0131395717566432
ENST00000215832.10_21807815_21867610_321 166.825591301941 -20.1477580823091 4.64904226762886 -4.33374379549039 1.46594770710766e-05 0.000677001304736991
ENST00000215832.10_21807838_21867624_312 164.08256664029 -19.4632783936783 4.6558857955219 -4.18035992472117 2.9104805261587e-05 0.0010093535015945
ENST00000216181.9_36349217_36387857_90 1319.6965581177 -21.1595437468923 5.36382895604387 -3.94485803337373 7.98472697734314e-05 0.00191676824126948
ENST00000216190.12_36526109_36529217_165 361.046223622795 -21.5136877588672 4.63844360931687 -4.63812639991019 3.5158175823404e-06 0.000268955908793061
