gene_id	count
ENSG00000000003.14	213
ENSG00000000419.12	331
ENSG00000000457.13	15
ENSG00000000460.16	45
ENSG00000000971.15	27
ENSG00000001036.13	142
ENSG00000001084.10	120
ENSG00000001167.14	143
ENSG00000001460.17	11
ENSG00000001461.16	42
ENSG00000001497.16	287
ENSG00000001561.6	33
ENSG00000001617.11	47
ENSG00000001629.9	88
ENSG00000001630.15	124
ENSG00000001631.15	73
ENSG00000002016.17	9
ENSG00000002330.13	49
ENSG00000002549.12	130
ENSG00000002822.15	40
ENSG00000002834.17	394
ENSG00000003056.7	144
ENSG00000003096.13	64
ENSG00000003393.14	56
ENSG00000003402.19	41
ENSG00000003436.14	151
ENSG00000003509.15	21
ENSG00000003756.16	139
ENSG00000003989.16	10
ENSG00000004059.10	215
ENSG00000004142.11	76
ENSG00000004455.16	115
ENSG00000004478.7	397
ENSG00000004487.15	473
ENSG00000004534.14	122
ENSG00000004660.14	11
ENSG00000004700.15	285
ENSG00000004766.15	130
ENSG00000004779.9	321
ENSG00000004864.13	119
ENSG00000004866.19	43
ENSG00000004897.11	294
ENSG00000004961.14	169
ENSG00000004975.11	52
ENSG00000005007.12	384
ENSG00000005020.12	105
ENSG00000005022.5	702
ENSG00000005059.15	42
ENSG00000005073.5	24
ENSG00000005075.15	22
ENSG00000005100.12	43
ENSG00000005156.11	81
ENSG00000005175.9	173
ENSG00000005187.11	9
ENSG00000005194.14	83
ENSG00000005206.16	20
ENSG00000005302.17	43
ENSG00000005339.14	95
ENSG00000005436.13	52
ENSG00000005448.16	71
ENSG00000005469.11	78
ENSG00000005483.20	58
ENSG00000005486.16	17
ENSG00000005700.14	60
ENSG00000005801.16	81
ENSG00000005810.17	149
ENSG00000005812.10	68
ENSG00000005882.11	57
ENSG00000005884.17	1416
ENSG00000005889.15	167
ENSG00000005893.15	681
ENSG00000006007.11	45
ENSG00000006015.17	25
ENSG00000006042.11	34
ENSG00000006062.13	60
ENSG00000006118.14	20
ENSG00000006125.16	724
ENSG00000006194.9	20
ENSG00000006282.20	38
ENSG00000006327.13	211
ENSG00000006432.15	7
ENSG00000006451.7	115
ENSG00000006453.13	76
ENSG00000006468.13	71
ENSG00000006530.15	75
ENSG00000006534.15	11
ENSG00000006555.10	5
ENSG00000006576.16	73
ENSG00000006606.8	28
ENSG00000006607.13	48
ENSG00000006625.17	62
ENSG00000006634.7	43
ENSG00000006652.13	119
ENSG00000006695.10	12
ENSG00000006704.10	26
ENSG00000006712.14	182
ENSG00000006715.15	204
ENSG00000006744.18	151
ENSG00000006747.14	14
ENSG00000006756.15	9
ENSG00000006757.11	35
ENSG00000006831.9	51
ENSG00000007047.14	11
ENSG00000007080.10	234
ENSG00000007168.12	195
ENSG00000007202.14	143
ENSG00000007255.10	14
ENSG00000007341.18	51
ENSG00000007372.20	13
ENSG00000007376.7	28
ENSG00000007392.16	102
ENSG00000007520.3	27
ENSG00000007541.16	15
ENSG00000007545.15	15
ENSG00000007866.18	13
ENSG00000007923.15	268
ENSG00000007944.14	11
ENSG00000007968.6	11
ENSG00000008018.8	792
ENSG00000008083.13	21
ENSG00000008086.11	13
ENSG00000008128.22	8
ENSG00000008130.15	69
ENSG00000008256.15	31
ENSG00000008277.14	11
ENSG00000008282.8	819
ENSG00000008283.15	63
ENSG00000008294.20	823
ENSG00000008311.14	9
ENSG00000008324.10	30
ENSG00000008382.15	13
ENSG00000008394.12	682
ENSG00000008405.11	59
ENSG00000008441.16	200
ENSG00000008513.14	204
ENSG00000008517.16	9
ENSG00000008838.18	69
ENSG00000008853.16	28
ENSG00000008952.16	475
ENSG00000008988.9	226
ENSG00000009307.15	903
ENSG00000009335.17	197
ENSG00000009413.15	30
ENSG00000009780.15	7
ENSG00000009830.11	25
ENSG00000009844.15	174
ENSG00000009954.10	564
ENSG00000010017.12	105
ENSG00000010072.15	48
ENSG00000010165.19	231
ENSG00000010219.13	23
ENSG00000010244.17	371
ENSG00000010256.10	444
ENSG00000010270.13	32
ENSG00000010278.12	445
ENSG00000010292.12	347
ENSG00000010322.15	44
ENSG00000010404.17	26
ENSG00000010803.16	6
ENSG00000010810.17	27
ENSG00000010818.8	87
ENSG00000011007.12	103
ENSG00000011009.10	15
ENSG00000011021.21	9
ENSG00000011028.13	52
ENSG00000011052.21	2864
ENSG00000011105.11	14
ENSG00000011114.14	7
ENSG00000011143.16	38
ENSG00000011198.7	74
ENSG00000011201.11	30
ENSG00000011243.17	126
ENSG00000011258.15	14
ENSG00000011260.13	253
ENSG00000011275.18	121
ENSG00000011295.15	35
ENSG00000011304.18	780
ENSG00000011376.9	74
ENSG00000011405.13	175
ENSG00000011422.11	175
ENSG00000011426.10	972
ENSG00000011451.17	41
ENSG00000011454.16	117
ENSG00000011478.11	11
ENSG00000011485.14	140
ENSG00000011523.13	16
ENSG00000011566.14	122
ENSG00000011638.10	18
ENSG00000011677.12	5
ENSG00000012048.20	77
ENSG00000012061.15	36
ENSG00000012171.18	8
ENSG00000012174.11	97
ENSG00000012211.12	15
ENSG00000012232.8	26
ENSG00000012660.13	534
ENSG00000012822.15	16
ENSG00000012963.14	19
ENSG00000012983.11	240
ENSG00000013016.15	14
ENSG00000013275.7	630
ENSG00000013297.10	49
ENSG00000013306.15	240
ENSG00000013364.18	53
ENSG00000013374.15	266
ENSG00000013375.15	207
ENSG00000013441.15	170
ENSG00000013503.9	134
ENSG00000013523.9	32
ENSG00000013561.17	77
ENSG00000013563.13	33
ENSG00000013573.16	10
ENSG00000013583.8	90
ENSG00000013588.6	277
ENSG00000013810.18	194
ENSG00000014123.9	109
ENSG00000014138.8	112
ENSG00000014164.6	12
ENSG00000014216.15	352
ENSG00000014641.17	735
ENSG00000014824.13	73
ENSG00000014919.12	79
ENSG00000015133.18	41
ENSG00000015153.14	42
ENSG00000015171.18	41
ENSG00000015475.18	46
ENSG00000015479.17	1047
ENSG00000015532.9	52
ENSG00000015676.17	152
ENSG00000016082.14	5
ENSG00000016864.17	90
ENSG00000017260.19	158
ENSG00000017797.11	75
ENSG00000018189.12	21
ENSG00000018408.14	328
ENSG00000018510.13	211
ENSG00000018610.13	62
ENSG00000018699.11	125
ENSG00000019144.17	49
ENSG00000019549.8	85
ENSG00000019995.6	35
ENSG00000020129.15	51
ENSG00000020256.19	38
ENSG00000020426.10	537
ENSG00000020577.13	96
ENSG00000020922.12	157
ENSG00000021355.12	82
ENSG00000021574.11	53
ENSG00000021762.19	20
ENSG00000021776.10	287
ENSG00000021826.14	16
ENSG00000022267.16	201
ENSG00000022277.12	374
ENSG00000022840.15	34
ENSG00000022976.15	18
ENSG00000023041.11	20
ENSG00000023171.15	32
ENSG00000023191.16	28
ENSG00000023228.13	374
ENSG00000023287.12	50
ENSG00000023318.7	117
ENSG00000023330.14	129
ENSG00000023516.8	141
ENSG00000023608.4	1166
ENSG00000023697.12	27
ENSG00000023734.10	282
ENSG00000023892.10	28
ENSG00000023909.9	194
ENSG00000024048.10	136
ENSG00000024422.11	5
ENSG00000024526.16	50
ENSG00000024862.17	18
ENSG00000025156.12	71
ENSG00000025293.16	108
ENSG00000025708.13	14
ENSG00000025770.18	47
ENSG00000025772.7	386
ENSG00000025796.13	195
ENSG00000025800.13	227
ENSG00000026025.14	6417
ENSG00000026036.21	18
ENSG00000026103.20	9
ENSG00000026297.15	31
ENSG00000026508.16	839
ENSG00000026559.13	11
ENSG00000026652.13	12
ENSG00000026950.16	5
ENSG00000027001.9	41
ENSG00000027075.13	57
ENSG00000027697.13	62
ENSG00000027847.13	19
ENSG00000028116.16	69
ENSG00000028203.17	159
ENSG00000028310.17	51
ENSG00000028528.14	141
ENSG00000028839.9	18
ENSG00000029153.14	67
ENSG00000029363.15	85
ENSG00000029364.11	319
ENSG00000029639.10	53
ENSG00000029725.16	86
ENSG00000029993.14	60
ENSG00000030066.13	163
ENSG00000030110.12	13
ENSG00000030582.16	1157
ENSG00000031081.10	65
ENSG00000031691.6	65
ENSG00000031698.12	309
ENSG00000031823.14	163
ENSG00000032219.18	138
