gene_id	count
ENSG00000001084.10	25
ENSG00000001460.17	12
ENSG00000001629.9	18
ENSG00000002016.17	9
ENSG00000002822.15	32
ENSG00000003509.15	26
ENSG00000004455.16	14
ENSG00000004478.7	21
ENSG00000004700.15	11
ENSG00000004777.18	11
ENSG00000004866.19	21
ENSG00000004897.11	12
ENSG00000005073.5	8
ENSG00000005075.15	24
ENSG00000005100.12	6
ENSG00000005187.11	17
ENSG00000005189.19	8
ENSG00000005206.16	15
ENSG00000005379.15	12
ENSG00000006025.11	5
ENSG00000006118.14	14
ENSG00000006194.9	6
ENSG00000006282.20	20
ENSG00000006607.13	8
ENSG00000007047.14	12
ENSG00000007341.18	12
ENSG00000007516.13	13
ENSG00000007541.16	21
ENSG00000008086.11	6
ENSG00000008277.14	7
ENSG00000008283.15	10
ENSG00000008311.14	5
ENSG00000008323.15	5
ENSG00000008517.16	5
ENSG00000008853.16	14
ENSG00000008952.16	5
ENSG00000009413.15	5
ENSG00000010072.15	6
ENSG00000010219.13	16
ENSG00000010361.13	12
ENSG00000010404.17	21
ENSG00000010810.17	6
ENSG00000011009.10	19
ENSG00000011243.17	7
ENSG00000011295.15	22
ENSG00000011332.19	5
ENSG00000011405.13	15
ENSG00000012048.20	11
ENSG00000012211.12	7
ENSG00000012232.8	17
ENSG00000012822.15	12
ENSG00000013016.15	14
ENSG00000013288.8	15
ENSG00000013374.15	7
ENSG00000015475.18	17
ENSG00000015479.17	87
ENSG00000016402.13	6
ENSG00000016864.17	31
ENSG00000018189.12	6
ENSG00000018699.11	10
ENSG00000019144.17	11
ENSG00000019485.12	6
ENSG00000020129.15	11
ENSG00000022976.15	7
ENSG00000023191.16	21
ENSG00000023330.14	41
ENSG00000023892.10	17
ENSG00000025293.16	16
ENSG00000025796.13	9
ENSG00000026103.20	7
ENSG00000026508.16	5
ENSG00000027697.13	10
ENSG00000027869.11	9
ENSG00000028310.17	6
ENSG00000028528.14	8
ENSG00000029725.16	15
ENSG00000031003.10	5
ENSG00000032219.18	6
ENSG00000032444.15	8
ENSG00000033178.12	27
ENSG00000034510.5	744
ENSG00000034533.11	10
ENSG00000034677.12	10
ENSG00000035115.21	10
ENSG00000035928.14	6
ENSG00000036672.15	6
ENSG00000037897.16	16
ENSG00000038002.8	22
ENSG00000038295.7	9
ENSG00000039560.13	9
ENSG00000040487.12	10
ENSG00000040531.14	18
ENSG00000040633.12	10
ENSG00000042317.16	8
ENSG00000043093.13	23
ENSG00000046647.13	6
ENSG00000047249.16	15
ENSG00000047346.12	14
ENSG00000047621.11	8
ENSG00000048028.11	12
ENSG00000049089.13	5
ENSG00000049130.13	6
ENSG00000049449.8	11
ENSG00000051108.14	14
ENSG00000051180.16	11
ENSG00000051382.8	20
ENSG00000051596.9	15
ENSG00000051825.14	11
ENSG00000052126.14	5
ENSG00000052795.12	6
