gene	SRX118285_cnt	SRX118291_cnt	SRX118287_cnt	SRX118293_cnt
ENSG00000166856.2	0	0	0	0
ENSG00000015532.9	535	391	415	287
ENSG00000184032.2	6	1	16	1
ENSG00000167701.13	2	0	5	1
ENSG00000136869.13	8	1	6	0
ENSG00000236320.3	0	0	0	0
ENSG00000176928.5	2	0	2	2
ENSG00000156886.11	2	0	0	0
ENSG00000131873.5	433	270	371	183
ENSG00000166848.5	294	245	238	175
ENSG00000256453.1	5	1	2	1
ENSG00000134107.4	951	734	788	500
ENSG00000167693.16	64	78	45	62
ENSG00000163219.11	7	1	6	2
ENSG00000004487.15	1710	1434	1384	937
ENSG00000143363.15	121	121	136	87
ENSG00000275591.4	0	0	0	0
ENSG00000181092.9	0	0	0	0
ENSG00000164306.10	102	124	117	48
ENSG00000056277.15	84	88	82	65
ENSG00000130175.9	3442	3771	3368	3006
ENSG00000233655.1	0	0	0	0
ENSG00000103932.11	554	406	494	275
ENSG00000283374.1	2	0	0	0
ENSG00000258806.1	0	0	0	0
ENSG00000138069.16	978	1097	856	731
ENSG00000279229.1	0	0	0	0
ENSG00000174720.15	346	285	264	146
ENSG00000164077.13	216	268	140	131
ENSG00000090402.7	1	0	0	1
ENSG00000273976.1	0	0	0	0
ENSG00000163794.6	0	0	3	1
ENSG00000120251.18	1	0	0	1
ENSG00000270898.5	177	197	163	123
ENSG00000159263.15	827	936	896	814
ENSG00000187017.15	39	16	19	16
ENSG00000169499.14	238	175	188	100
ENSG00000163689.19	124	126	130	119
ENSG00000157219.3	0	0	0	0
ENSG00000164008.14	100	68	69	45
ENSG00000122642.10	293	197	285	182
ENSG00000092010.14	1392	1372	1278	1188
ENSG00000204396.10	2	0	3	0
ENSG00000165548.10	15	14	17	11
ENSG00000065057.7	387	322	267	217
ENSG00000213240.8	0	0	0	0
ENSG00000176105.13	648	648	747	439
ENSG00000179059.9	0	0	0	0
ENSG00000184210.5	0	0	0	0
ENSG00000007080.10	954	588	814	486
ENSG00000080603.16	1451	1440	1221	1071
ENSG00000187021.14	0	0	0	0
ENSG00000186579.2	0	0	0	0
ENSG00000037280.15	0	1	0	1
ENSG00000122692.8	380	364	409	261
ENSG00000254706.2	5	13	4	8
ENSG00000150627.15	31	15	53	14
ENSG00000215045.8	2	4	2	6
ENSG00000112685.13	365	384	295	251
ENSG00000184330.11	0	0	0	0
ENSG00000083857.13	1433	1497	1895	1125
ENSG00000115657.12	201	125	200	105
ENSG00000131732.11	176	179	183	126
ENSG00000124795.14	2055	1426	2023	911
ENSG00000103248.18	89	56	85	54
ENSG00000112183.14	22	9	18	8
ENSG00000144821.9	217	165	184	110
ENSG00000165584.15	0	0	1	0
ENSG00000198682.12	420	278	405	247
ENSG00000113263.12	7	9	9	2
ENSG00000105819.13	1063	1324	1056	1007
ENSG00000157837.15	378	568	388	507
ENSG00000126524.9	557	601	414	331
ENSG00000197651.4	0	0	0	0
ENSG00000110080.18	365	355	275	234
ENSG00000173065.13	91	78	67	45
ENSG00000211888.2	0	0	0	0
ENSG00000187961.13	118	51	94	26
ENSG00000132801.6	83	85	104	60
ENSG00000120088.14	0	0	0	0
ENSG00000164089.8	0	0	0	0
ENSG00000114771.13	5	8	10	1
ENSG00000167644.11	995	586	803	436
ENSG00000112079.8	434	432	436	317
ENSG00000175198.15	89	110	81	71
ENSG00000274944.4	194	190	213	106
ENSG00000168268.10	2611	3091	2102	2178
ENSG00000130193.7	315	265	218	162
ENSG00000120159.11	121	101	131	92
ENSG00000104059.4	0	0	0	0
ENSG00000160446.18	265	213	291	118
ENSG00000132446.6	0	0	0	0
ENSG00000163202.4	0	0	0	0
ENSG00000144810.15	20	13	16	7
ENSG00000163807.5	38	38	36	19
ENSG00000185973.10	0	0	0	0
ENSG00000239855.1	0	0	0	0
ENSG00000182783.4	0	0	0	0
ENSG00000084092.6	525	587	383	436
ENSG00000271810.5	999	806	927	550
ENSG00000250799.9	0	0	0	0
ENSG00000283428.1	0	0	0	0
ENSG00000179046.8	0	0	0	0
ENSG00000211771.1	1	0	0	1
ENSG00000111049.3	0	0	0	0
ENSG00000135249.7	801	766	651	475
ENSG00000163394.5	0	0	0	0
ENSG00000129951.18	0	0	0	0
ENSG00000274443.4	0	0	0	0
ENSG00000197061.4	69	157	85	139
ENSG00000211952.3	0	0	0	0
ENSG00000108556.7	3	1	0	0
ENSG00000169340.9	0	0	0	0
ENSG00000180488.14	125	95	161	74
ENSG00000164880.15	1596	1442	1270	1127
ENSG00000171587.14	0	0	0	0
ENSG00000130703.15	261	278	225	260
ENSG00000007866.18	96	86	101	65
ENSG00000112379.8	108	105	113	94
ENSG00000172586.7	1593	2107	1359	1247
ENSG00000162763.3	0	0	0	0
ENSG00000162723.9	41	6	56	9
ENSG00000270249.1	17	6	4	2
ENSG00000247596.8	808	1125	638	820
ENSG00000116793.15	384	372	432	295
ENSG00000180938.5	0	0	0	0
ENSG00000161682.14	391	307	329	244
ENSG00000109911.17	163	193	145	96
ENSG00000188822.7	0	0	0	0
ENSG00000105357.15	237	243	171	206
ENSG00000136235.15	2	0	3	1
ENSG00000243466.1	0	0	0	0
ENSG00000164822.4	0	0	0	0
ENSG00000239642.5	0	0	0	0
ENSG00000266076.1	7	5	8	10
ENSG00000277632.1	0	0	0	0
ENSG00000185818.7	39	35	41	29
ENSG00000132694.18	621	444	532	282
ENSG00000047579.19	142	124	110	79
ENSG00000175325.2	0	0	0	0
ENSG00000204315.3	0	0	0	0
ENSG00000088970.15	167	187	146	128
ENSG00000185915.5	0	0	0	0
ENSG00000120500.17	0	0	0	0
ENSG00000176136.5	0	0	0	0
ENSG00000189430.12	0	0	0	0
ENSG00000223443.2	0	0	0	0
ENSG00000125846.15	252	228	187	190
ENSG00000158560.14	27	36	26	36
ENSG00000143878.9	69	34	70	44
ENSG00000100918.12	34	19	44	6
ENSG00000233803.8	0	0	0	0
ENSG00000187627.14	0	0	0	0
ENSG00000114790.12	10	2	2	0
ENSG00000198353.7	4	1	3	4
ENSG00000211764.1	9	22	4	6
ENSG00000198821.10	0	0	0	0
ENSG00000157450.15	207	290	226	181
ENSG00000170370.11	0	0	0	0
ENSG00000103316.10	0	0	0	0
ENSG00000066455.12	775	617	669	478
ENSG00000152591.12	0	0	0	0
ENSG00000132423.11	127	186	127	123
ENSG00000197430.10	0	0	0	0
ENSG00000144040.12	37	43	36	21
ENSG00000206561.12	0	0	2	0
ENSG00000134184.12	0	0	1	0
ENSG00000111554.14	106	115	117	66
ENSG00000082497.11	7	8	9	15
ENSG00000130770.17	599	425	497	333
ENSG00000164294.13	256	351	264	229
ENSG00000162929.13	76	67	74	48
ENSG00000185291.11	0	0	0	0
ENSG00000179304.16	0	0	0	0
ENSG00000023330.14	558	987	435	615
ENSG00000171163.15	294	301	239	131
ENSG00000165868.13	6	12	11	8
ENSG00000003096.13	105	235	117	130
ENSG00000183260.7	0	0	0	0
ENSG00000100129.17	1153	2107	1291	1846
ENSG00000143443.9	59	43	54	41
ENSG00000261427.6	19	12	20	17
ENSG00000280550.1	0	0	0	0
ENSG00000114487.9	0	0	0	0
ENSG00000166262.15	2	11	9	0
ENSG00000205496.1	0	0	0	0
ENSG00000159917.14	22	25	11	17
ENSG00000169045.17	3864	2537	3472	1661
ENSG00000183208.12	9	9	15	12
ENSG00000213886.3	0	0	0	0
ENSG00000211784.2	0	0	0	0
ENSG00000061794.12	1018	1395	791	809
ENSG00000157326.18	64	38	59	20
ENSG00000211665.2	0	0	0	0
ENSG00000187672.12	10	10	5	5
ENSG00000124120.10	152	121	150	121
ENSG00000156510.12	9	8	14	7
ENSG00000197785.13	617	519	387	359
ENSG00000101493.10	2	5	3	2
ENSG00000125166.12	604	846	515	698
ENSG00000154957.13	64	62	56	64
ENSG00000204479.4	0	0	0	0
ENSG00000203811.1	0	0	0	0
ENSG00000131951.10	0	0	0	0
ENSG00000121797.9	20	29	50	38
ENSG00000105989.8	1	0	0	0
ENSG00000169221.13	567	554	399	359
ENSG00000167969.12	451	478	334	337
ENSG00000171443.6	70	63	82	49
ENSG00000080854.14	21	13	18	9
ENSG00000186665.9	59	18	55	14
ENSG00000174123.10	0	0	0	0
ENSG00000154380.17	504	366	511	301
ENSG00000146574.15	24	27	25	13
ENSG00000204118.1	7	1	4	3
ENSG00000113522.13	169	224	194	108
ENSG00000211678.2	0	0	0	0
ENSG00000132507.17	1048	954	998	835
ENSG00000005513.9	4	5	1	1
ENSG00000197353.3	0	0	0	0
ENSG00000113638.13	44	89	74	54
ENSG00000187583.10	61	42	51	17
ENSG00000188729.6	1	5	4	8
ENSG00000183831.6	1	0	3	1
ENSG00000065923.9	289	342	304	326
ENSG00000087116.14	0	0	1	0
ENSG00000174898.15	0	0	0	0
ENSG00000211865.1	0	0	0	0
ENSG00000198883.11	0	0	0	0
ENSG00000205784.2	0	0	0	0
ENSG00000078900.14	0	0	0	0
ENSG00000169385.2	0	0	0	0
ENSG00000162670.10	0	0	0	0
ENSG00000043514.15	263	194	242	141
ENSG00000116251.9	287	163	288	117
ENSG00000175203.15	977	1280	906	1087
ENSG00000118260.14	135	125	110	64
ENSG00000049246.14	118	107	92	32
ENSG00000164032.11	938	1186	877	695
ENSG00000121903.14	23	29	27	19
ENSG00000122882.10	1135	1743	960	1056
ENSG00000183856.10	653	803	692	684
ENSG00000099800.7	511	419	439	293
ENSG00000106012.17	185	164	102	113
ENSG00000134339.8	0	0	0	0
ENSG00000154143.2	1	0	0	0
ENSG00000064102.14	823	918	638	500
ENSG00000164329.13	173	173	170	115
ENSG00000181195.10	0	0	0	0
ENSG00000282268.1	0	0	0	0
ENSG00000267368.1	10	10	8	6
ENSG00000111674.8	869	492	743	342
ENSG00000172725.13	643	621	559	461
ENSG00000146122.16	0	0	0	0
ENSG00000198937.8	159	113	140	89
ENSG00000160796.16	284	400	246	227
ENSG00000183318.11	0	0	0	0
ENSG00000176155.18	134	113	107	53
ENSG00000250151.9	738	979	751	754
ENSG00000240344.8	108	127	105	101
ENSG00000170890.13	3	2	1	0
ENSG00000101126.15	1394	1500	1324	1104
ENSG00000151952.15	0	0	1	0
ENSG00000128564.6	42	12	33	36
ENSG00000261272.1	0	0	0	0
ENSG00000120658.13	17	9	21	13
ENSG00000142687.17	454	429	498	342
ENSG00000115841.19	31	35	25	12
ENSG00000147996.16	10	10	2	0
ENSG00000071553.16	1044	906	931	606
ENSG00000088827.12	0	0	0	0
ENSG00000135476.11	571	1062	521	697
ENSG00000131848.9	57	40	34	38
ENSG00000165120.3	0	0	0	0
ENSG00000109705.7	0	0	1	2
ENSG00000131379.9	1	0	0	0
ENSG00000137872.16	29	27	74	19
ENSG00000106244.12	429	422	361	247
ENSG00000183814.15	259	313	238	147
ENSG00000196511.13	26	18	16	14
ENSG00000178700.7	16	6	14	13
ENSG00000166912.16	24	31	18	4
ENSG00000204843.12	1504	1558	1477	1147
ENSG00000127666.9	306	309	225	217
ENSG00000188037.10	23	27	28	28
ENSG00000211789.2	0	0	0	0
ENSG00000136161.12	38	31	26	18
ENSG00000111241.2	0	0	0	0
ENSG00000189171.14	1005	866	853	731
ENSG00000259494.1	293	263	188	167
ENSG00000156467.9	2191	2620	2322	1656
ENSG00000106366.8	1552	1793	1251	1097
ENSG00000162782.15	0	0	0	0
ENSG00000211880.1	0	0	0	0
ENSG00000186094.16	1	2	1	2
ENSG00000213465.7	688	889	610	642
ENSG00000196834.11	0	0	0	0
ENSG00000182118.6	5	7	3	4
ENSG00000213204.8	2	6	3	3
ENSG00000123643.12	40	69	46	53
ENSG00000107789.15	278	296	253	149
ENSG00000163635.17	82	92	82	58
ENSG00000140993.10	123	114	112	42
ENSG00000106789.12	35	29	9	24
ENSG00000135362.13	1	3	3	0
ENSG00000111490.12	17	9	13	3
ENSG00000213995.11	175	149	178	72
ENSG00000154518.9	1567	2443	1525	1731
ENSG00000143321.18	2119	1443	1821	1077
ENSG00000138411.10	13	10	16	7
ENSG00000164338.9	179	190	125	111
ENSG00000104863.11	37	29	19	14
ENSG00000204021.3	0	0	0	0
ENSG00000120705.12	615	948	554	523
ENSG00000237702.2	0	0	0	0
ENSG00000139567.12	0	2	2	5
ENSG00000205238.9	0	0	0	0
ENSG00000173200.12	0	0	1	0
ENSG00000105939.12	307	196	312	142
ENSG00000139998.14	71	70	68	47
ENSG00000219607.3	17	7	31	3
ENSG00000115085.13	2	0	1	0
ENSG00000104356.10	282	411	203	225
ENSG00000280188.1	0	0	0	0
ENSG00000029364.11	654	665	764	666
ENSG00000214595.11	72	195	80	115
ENSG00000104960.15	1275	975	1009	787
ENSG00000166348.18	413	537	385	408
ENSG00000126970.15	95	89	98	42
ENSG00000123933.15	150	127	128	139
ENSG00000103528.16	70	80	45	85
ENSG00000275066.4	33	25	22	7
ENSG00000155265.10	1	0	0	0
ENSG00000128040.10	0	2	0	0
ENSG00000100095.18	0	0	0	0
ENSG00000124006.14	727	876	650	627
ENSG00000176571.11	0	0	0	0
ENSG00000160200.17	2	1	0	2
ENSG00000172123.12	0	0	0	0
ENSG00000180535.3	4	5	1	1
ENSG00000196466.10	70	61	56	36
ENSG00000144554.10	268	433	274	330
ENSG00000103145.10	242	170	212	102
ENSG00000188886.3	0	0	0	0
ENSG00000112038.17	0	0	0	0
ENSG00000279988.1	0	1	0	0
ENSG00000123607.14	443	462	554	371
ENSG00000139329.4	3	0	7	2
ENSG00000109072.13	0	0	2	0
ENSG00000148156.7	0	0	0	0
ENSG00000171160.17	39	26	48	29
ENSG00000132821.11	49	21	45	16
ENSG00000169696.15	210	121	179	91
ENSG00000132718.8	19	51	19	24
ENSG00000181016.9	8	4	2	2
ENSG00000203756.7	0	0	0	0
ENSG00000111664.10	6	3	4	2
ENSG00000006638.11	51	14	38	24
ENSG00000163568.14	2	0	1	0
ENSG00000113525.9	0	0	0	0
ENSG00000006715.15	566	652	582	516
ENSG00000156453.13	40	110	46	73
ENSG00000166960.16	4	0	0	0
ENSG00000117153.15	163	162	150	107
ENSG00000163156.11	292	258	225	169
ENSG00000248144.5	0	0	0	0
ENSG00000167112.9	286	343	222	276
ENSG00000198739.10	5	0	2	0
ENSG00000124193.14	782	671	636	364
ENSG00000003137.8	2	2	4	1
ENSG00000111012.9	27	46	37	17
ENSG00000163235.15	34	12	30	7
ENSG00000153015.15	238	292	232	180
ENSG00000010072.15	100	114	84	67
ENSG00000204956.5	91	67	100	54
ENSG00000111640.14	11125	7858	9810	6194
ENSG00000110060.8	133	105	96	62
ENSG00000268221.5	0	0	0	0
ENSG00000179600.3	0	0	0	0
ENSG00000139977.13	365	276	310	156
ENSG00000270824.1	0	0	0	0
ENSG00000119673.14	111	86	113	57
ENSG00000167757.13	1	4	0	1
ENSG00000099995.18	848	685	724	553
ENSG00000283247.1	2	0	1	0
ENSG00000241351.3	0	0	0	0
ENSG00000173221.13	301	190	254	141
ENSG00000153975.9	105	74	80	35
ENSG00000076003.4	1147	1195	1099	924
ENSG00000128253.13	1	0	1	0
ENSG00000156011.16	254	203	323	157
ENSG00000172425.10	1	1	1	0
ENSG00000173585.15	0	0	0	0
ENSG00000125977.6	543	598	432	326
ENSG00000129028.8	46	56	40	19
ENSG00000182591.5	0	0	0	0
ENSG00000145860.11	538	371	493	259
ENSG00000254901.7	78	49	53	40
ENSG00000172468.13	0	0	0	0
ENSG00000161509.13	0	0	2	0
ENSG00000166002.6	16	8	16	7
ENSG00000117477.12	0	0	0	0
ENSG00000169951.9	34	23	33	18
ENSG00000162366.7	0	0	0	0
ENSG00000167703.14	8	17	6	6
ENSG00000213923.10	696	492	585	290
ENSG00000162063.12	149	248	124	164
ENSG00000135443.8	98	42	96	23
ENSG00000241839.9	47	46	34	32
ENSG00000149133.1	0	0	0	0
ENSG00000155903.11	48	48	52	21
ENSG00000205057.4	1	0	3	0
ENSG00000069509.5	197	212	179	130
ENSG00000237489.3	1	6	1	7
ENSG00000211666.2	0	0	0	0
ENSG00000092200.12	1	1	0	3
ENSG00000270149.5	0	0	0	1
ENSG00000255526.6	809	763	711	489
ENSG00000240694.8	14	7	18	4
ENSG00000136487.17	0	0	0	0
ENSG00000224440.1	0	0	0	0
ENSG00000122203.14	362	465	283	308
ENSG00000138623.9	765	603	527	275
ENSG00000162706.12	0	0	0	0
ENSG00000143622.10	140	84	144	87
ENSG00000141682.11	109	145	96	97
ENSG00000161992.5	0	1	0	0
ENSG00000166913.12	2164	2072	2016	1809
ENSG00000167483.17	0	0	0	0
ENSG00000092470.11	529	412	456	322
ENSG00000141543.9	1960	1861	1388	1180
ENSG00000213853.9	161	151	159	207
ENSG00000176945.16	0	0	0	0
ENSG00000140807.6	5	0	0	0
ENSG00000107669.17	102	136	84	96
ENSG00000109180.14	670	839	626	517
ENSG00000024422.11	21	3	15	8
ENSG00000167772.11	158	29	99	15
ENSG00000160602.13	14	16	19	10
ENSG00000178802.17	239	160	243	170
ENSG00000130234.10	5	2	9	4
ENSG00000170367.4	0	0	0	0
ENSG00000196507.10	119	59	103	35
ENSG00000139151.14	0	0	0	0
ENSG00000165516.10	1174	1368	1250	1051
ENSG00000147155.10	682	738	598	636
ENSG00000117525.13	13	8	12	2
ENSG00000176046.8	78	52	49	28
ENSG00000100865.14	406	463	359	263
ENSG00000253148.1	0	0	0	0
ENSG00000125818.17	954	1036	873	702
ENSG00000215817.5	0	1	1	0
ENSG00000258555.6	296	316	272	210
ENSG00000236126.3	0	0	0	0
ENSG00000188076.2	0	0	0	0
ENSG00000235169.7	10	7	3	12
ENSG00000136541.14	0	0	1	0
ENSG00000214189.8	3	14	6	37
ENSG00000268738.2	0	0	0	0
ENSG00000137571.10	24	17	20	19
ENSG00000100764.13	1	0	7	4
ENSG00000148411.7	101	100	85	85
ENSG00000198758.10	0	0	0	0
ENSG00000110442.11	240	212	196	147
ENSG00000171903.16	0	0	1	0
ENSG00000184345.4	0	1	0	0
ENSG00000130311.10	252	261	179	142
ENSG00000081760.16	250	292	206	184
ENSG00000122390.17	132	113	99	81
ENSG00000198355.4	130	79	142	76
ENSG00000159387.7	0	0	0	0
ENSG00000100055.20	6	4	1	3
ENSG00000109189.12	126	91	74	60
ENSG00000174307.6	150	102	81	63
ENSG00000126522.16	282	218	223	150
ENSG00000095383.19	24	17	21	7
ENSG00000089692.8	2	1	1	1
ENSG00000198894.7	104	81	78	43
ENSG00000166164.15	222	253	144	125
ENSG00000153237.17	3	6	2	5
ENSG00000117399.13	1120	1034	718	646
ENSG00000241370.5	68	41	47	32
ENSG00000171291.8	26	24	11	22
ENSG00000164654.15	393	407	342	208
ENSG00000112144.15	208	180	286	169
ENSG00000149256.15	236	459	280	324
ENSG00000264324.1	257	302	259	240
ENSG00000144381.16	1697	2610	1641	1652
ENSG00000139985.6	11	12	10	8
ENSG00000162517.12	361	282	350	215
ENSG00000114107.8	209	196	218	121
ENSG00000143294.14	916	790	725	413
ENSG00000010932.15	0	0	0	0
ENSG00000148935.10	1	0	0	0
ENSG00000129315.9	135	133	131	123
ENSG00000259371.2	68	54	58	42
ENSG00000147697.8	2	3	2	0
ENSG00000177602.5	167	210	132	207
ENSG00000175398.2	0	0	0	0
ENSG00000125611.15	89	128	82	82
ENSG00000026950.16	42	16	41	30
ENSG00000152785.6	13	13	7	2
ENSG00000214435.7	71	52	47	57
ENSG00000185803.8	1421	1084	1053	745
ENSG00000105171.9	248	282	203	194
ENSG00000211663.2	0	0	0	0
ENSG00000164056.10	150	200	182	217
ENSG00000261052.5	0	1	0	0
ENSG00000141580.15	868	591	729	370
ENSG00000181938.13	71	66	63	29
ENSG00000225663.7	146	84	138	61
ENSG00000242852.6	37	27	35	56
ENSG00000281635.1	0	0	0	0
ENSG00000204614.8	0	0	0	0
ENSG00000153902.13	0	0	0	0
ENSG00000138622.3	0	0	0	0
ENSG00000163634.11	398	387	340	301
ENSG00000206053.12	584	488	455	346
ENSG00000151577.12	0	0	0	0
ENSG00000163254.4	0	0	0	0
ENSG00000092853.13	675	507	532	372
ENSG00000231861.2	0	0	0	0
ENSG00000273111.5	0	0	0	0
ENSG00000136628.17	1917	3178	2013	2426
ENSG00000258150.5	0	0	0	0
ENSG00000172171.10	171	215	147	112
ENSG00000073464.11	193	176	248	175
ENSG00000130818.11	78	121	83	96
ENSG00000146066.2	328	493	309	370
ENSG00000166265.11	0	0	0	0
ENSG00000075568.16	1115	1434	995	848
ENSG00000178343.4	236	289	505	365
ENSG00000133114.17	107	88	112	56
ENSG00000087087.18	1539	1590	1101	917
ENSG00000197361.6	0	0	0	0
ENSG00000171812.11	1	0	0	0
ENSG00000073734.8	0	0	1	1
ENSG00000154822.16	177	150	152	108
ENSG00000110375.2	0	0	1	0
ENSG00000130508.10	1562	1384	1745	988
ENSG00000172943.19	242	350	236	200
ENSG00000140379.7	35	33	33	9
ENSG00000113441.15	114	199	145	134
ENSG00000166796.11	1	7	1	0
ENSG00000180090.4	0	0	0	0
ENSG00000166819.11	5	1	3	0
ENSG00000171865.9	201	246	167	149
ENSG00000163541.11	706	1419	646	920
ENSG00000142676.12	4676	5109	4388	3737
ENSG00000183091.19	0	1	1	0
ENSG00000005448.16	317	248	299	224
ENSG00000168843.13	1	0	0	0
ENSG00000186496.10	2	5	12	8
ENSG00000144481.16	2	0	0	0
ENSG00000274618.1	0	0	0	0
ENSG00000244694.7	0	0	1	0
ENSG00000011376.9	221	382	197	257
ENSG00000164048.13	67	68	65	55
ENSG00000279058.1	1	8	2	7
ENSG00000133019.11	98	179	111	135
ENSG00000112195.8	0	0	0	0
ENSG00000234444.9	33	32	41	13
ENSG00000179119.14	191	200	193	152
ENSG00000093134.14	0	0	0	0
ENSG00000183273.6	0	0	0	0
ENSG00000149972.10	4	0	5	0
ENSG00000108384.14	638	778	595	434
ENSG00000139192.11	2	1	4	0
ENSG00000136153.19	3123	2739	3199	1761
ENSG00000104412.7	554	757	499	384
ENSG00000106609.16	743	533	665	468
ENSG00000152672.7	0	0	0	0
ENSG00000139988.9	0	0	2	0
ENSG00000224689.8	0	0	0	0
ENSG00000083520.14	549	520	507	241
ENSG00000110042.7	8	11	5	4
ENSG00000185829.16	0	0	0	0
ENSG00000240065.7	10	11	5	4
ENSG00000269437.6	0	0	0	0
ENSG00000167676.4	61	58	44	46
ENSG00000165730.14	23	39	22	35
ENSG00000134982.16	265	394	268	237
ENSG00000112578.9	461	312	294	189
ENSG00000167601.11	2345	1746	2335	1536
ENSG00000060339.13	1357	1076	1239	655
ENSG00000049769.12	173	84	171	60
ENSG00000060709.14	0	0	0	0
ENSG00000166347.18	223	322	175	262
ENSG00000106351.12	94	90	72	59
ENSG00000123353.9	155	218	153	185
ENSG00000128408.8	11	22	12	10
ENSG00000211766.1	0	0	0	0
ENSG00000013374.15	701	638	661	440
ENSG00000178927.17	367	196	309	184
ENSG00000137960.5	1	0	0	0
ENSG00000116731.22	330	302	362	236
ENSG00000164663.14	33	28	61	27
ENSG00000075891.21	0	0	0	0
ENSG00000154319.14	4	3	0	0
ENSG00000182307.12	610	566	465	365
ENSG00000185924.6	0	8	0	2
ENSG00000179979.8	4	6	4	2
ENSG00000167612.12	0	0	0	0
ENSG00000145819.15	92	105	76	52
ENSG00000168724.14	320	317	257	218
ENSG00000162367.11	0	0	0	1
ENSG00000143393.16	1191	1049	1047	672
ENSG00000130544.11	94	115	91	97
ENSG00000103160.11	119	90	115	90
ENSG00000164542.12	28	31	26	23
ENSG00000144535.19	155	172	131	149
ENSG00000105492.15	0	0	0	0
ENSG00000179813.6	0	0	0	0
ENSG00000110218.8	376	333	434	243
ENSG00000137648.17	0	0	0	0
ENSG00000198205.6	17	7	11	12
ENSG00000212916.4	0	0	0	0
ENSG00000278057.4	0	0	0	0
ENSG00000168497.4	3	0	2	0
ENSG00000280670.2	11	10	19	13
ENSG00000185787.14	454	426	431	273
ENSG00000168481.8	0	0	0	0
ENSG00000261611.5	2	4	4	0
ENSG00000112208.11	264	290	213	151
ENSG00000180096.11	3	3	2	4
ENSG00000273841.4	0	1	0	0
ENSG00000187546.13	5	2	5	1
ENSG00000156650.12	1827	2084	2291	1720
ENSG00000280360.1	0	0	0	0
ENSG00000103707.9	223	266	177	179
ENSG00000276043.4	897	499	710	257
ENSG00000213672.7	463	386	398	315
ENSG00000128604.18	51	31	44	44
ENSG00000249709.7	120	145	128	113
ENSG00000165672.6	816	1223	840	977
ENSG00000111145.7	205	113	205	109
ENSG00000181322.13	0	0	2	0
ENSG00000186265.9	1	0	0	0
ENSG00000256029.5	2	0	1	1
ENSG00000255054.3	79	51	74	34
ENSG00000163081.2	0	0	0	0
ENSG00000139648.6	0	0	0	0
ENSG00000156885.5	0	0	0	0
ENSG00000236609.3	8	12	13	6
ENSG00000211714.3	0	0	0	0
ENSG00000077514.8	233	220	254	170
ENSG00000157827.19	424	495	452	302
ENSG00000121577.13	15	9	9	0
ENSG00000204897.6	0	0	1	0
ENSG00000196715.5	126	138	112	68
ENSG00000179832.17	331	411	280	278
ENSG00000166710.17	742	492	295	136
ENSG00000117425.13	1	3	3	2
ENSG00000159658.10	355	336	396	285
ENSG00000206203.4	0	0	0	0
ENSG00000261832.6	218	184	169	126
ENSG00000101017.13	83	134	92	96
ENSG00000106100.10	63	57	53	22
ENSG00000118369.12	89	82	58	47
ENSG00000004809.13	3	2	1	0
ENSG00000144619.14	0	0	0	0
ENSG00000058600.15	291	352	217	208
ENSG00000174946.6	0	0	0	0
ENSG00000166394.14	0	1	0	0
ENSG00000101981.10	0	0	0	0
ENSG00000119888.10	73	102	71	47
ENSG00000162924.13	19	8	17	13
ENSG00000241697.4	80	72	70	57
ENSG00000167210.16	0	1	0	0
ENSG00000182645.5	0	0	0	0
ENSG00000186806.5	77	60	86	55
ENSG00000228567.3	0	0	0	0
ENSG00000103005.11	334	243	259	194
ENSG00000104518.10	166	180	93	96
ENSG00000070214.15	215	169	213	145
ENSG00000211839.1	0	0	0	0
ENSG00000267855.5	428	384	371	266
ENSG00000123268.8	228	224	204	94
ENSG00000185019.16	101	121	92	109
ENSG00000155275.18	88	57	59	66
ENSG00000177096.8	0	1	0	0
ENSG00000126581.12	525	427	454	285
ENSG00000140612.13	678	714	697	500
ENSG00000070404.9	98	55	75	39
ENSG00000116489.12	663	616	572	393
ENSG00000139835.13	26	11	27	8
ENSG00000276600.4	0	0	0	0
ENSG00000117450.13	6818	5439	6643	4242
ENSG00000151292.17	196	246	211	184
ENSG00000230561.4	0	0	1	0
ENSG00000153822.13	0	0	0	0
ENSG00000185479.5	1	0	0	0
ENSG00000104442.9	267	350	237	235
ENSG00000118271.9	0	0	0	0
ENSG00000116748.20	1	0	1	0
ENSG00000129128.12	245	343	227	189
ENSG00000168918.13	0	0	1	1
ENSG00000158623.14	327	514	349	396
ENSG00000146842.16	312	350	365	215
ENSG00000150347.14	181	133	413	189
ENSG00000196776.14	942	1012	931	840
ENSG00000079101.16	0	4	1	1
ENSG00000126890.13	0	0	0	0
ENSG00000262406.2	0	0	0	0
ENSG00000085644.13	43	29	48	35
ENSG00000185022.11	70	46	96	28
ENSG00000189001.10	1	2	1	1
ENSG00000070808.15	0	2	0	0
ENSG00000138356.13	996	997	1030	685
ENSG00000165526.8	185	184	174	154
ENSG00000168792.4	68	44	61	32
ENSG00000171365.15	23	25	11	13
ENSG00000173275.12	61	72	66	52
ENSG00000127720.7	35	42	25	16
ENSG00000166828.2	67	18	42	23
ENSG00000036448.9	0	0	0	0
ENSG00000127328.21	187	237	125	200
ENSG00000102794.9	6	12	4	2
ENSG00000178974.9	585	593	538	394
ENSG00000164073.9	97	84	91	75
ENSG00000140265.12	195	136	186	100
ENSG00000178279.3	0	0	0	0
ENSG00000170540.14	362	554	376	438
ENSG00000135972.8	351	487	261	227
ENSG00000100926.14	1029	788	1019	648
ENSG00000099875.14	441	470	325	225
