gene_id	count
ENSG00000047188.15	275
ENSG00000047230.14	202
ENSG00000047249.16	131
ENSG00000047315.14	2583
ENSG00000047346.12	162
ENSG00000047365.11	32
ENSG00000047410.13	781
ENSG00000047457.13	15
ENSG00000047578.12	174
ENSG00000047579.19	120
ENSG00000047597.5	36
ENSG00000047617.14	0
ENSG00000047621.11	87
ENSG00000047634.14	145
ENSG00000047644.18	243
ENSG00000047648.21	26
ENSG00000047662.4	0
ENSG00000047849.21	2458
ENSG00000047932.13	147
ENSG00000047936.10	9
ENSG00000048028.11	385
ENSG00000048052.21	139
ENSG00000048140.17	322
ENSG00000048162.20	490
ENSG00000048342.15	132
ENSG00000048392.11	228
ENSG00000048405.9	144
ENSG00000048462.10	1
ENSG00000048471.13	37
ENSG00000048540.14	0
ENSG00000048544.5	346
ENSG00000048545.13	0
ENSG00000048649.13	538
ENSG00000048707.13	628
ENSG00000048740.18	0
ENSG00000048828.16	1240
ENSG00000048991.16	635
ENSG00000049089.13	2
ENSG00000049130.13	142
ENSG00000049167.13	66
ENSG00000049192.14	13
ENSG00000049239.12	158
ENSG00000049245.12	243
ENSG00000049246.14	76
ENSG00000049247.13	0
ENSG00000049249.8	3
ENSG00000049283.17	13
ENSG00000049323.15	3537
ENSG00000049449.8	158
ENSG00000049540.16	1
ENSG00000049541.10	500
ENSG00000049618.22	576
ENSG00000049656.13	456
ENSG00000049759.17	2051
ENSG00000049768.14	0
ENSG00000049769.12	146
ENSG00000049860.13	775
ENSG00000049883.14	78
ENSG00000050030.13	0
ENSG00000050130.17	1410
ENSG00000050165.17	2
ENSG00000050327.14	31
ENSG00000050344.8	613
ENSG00000050393.11	310
ENSG00000050405.13	307
ENSG00000050426.15	266
ENSG00000050438.16	120
ENSG00000050555.17	59
ENSG00000050628.20	0
ENSG00000050730.15	0
ENSG00000050748.17	395
ENSG00000050767.15	0
ENSG00000050820.16	433
ENSG00000051009.10	254
ENSG00000051108.14	401
ENSG00000051128.18	478
ENSG00000051180.16	130
ENSG00000051341.13	351
ENSG00000051382.8	223
ENSG00000051523.10	1
ENSG00000051596.9	60
ENSG00000051620.10	506
ENSG00000051825.14	358
ENSG00000052126.14	206
ENSG00000052344.15	2
ENSG00000052723.11	120
ENSG00000052749.13	351
ENSG00000052795.12	42
ENSG00000052802.12	204
ENSG00000052841.14	640
ENSG00000052850.5	0
ENSG00000053108.16	22
ENSG00000053254.15	106
ENSG00000053328.8	0
ENSG00000053371.12	320
ENSG00000053372.4	336
ENSG00000053438.8	0
ENSG00000053501.12	172
ENSG00000053524.11	28
ENSG00000053702.14	0
ENSG00000053747.15	1454
ENSG00000053770.11	619
ENSG00000053900.10	167
ENSG00000053918.15	1
ENSG00000054116.11	411
ENSG00000054118.13	860
ENSG00000054148.17	310
ENSG00000054179.11	6
ENSG00000054219.10	1
ENSG00000054267.20	203
ENSG00000054277.13	489
ENSG00000054282.15	36
ENSG00000054356.13	2
ENSG00000054392.12	17
ENSG00000054523.17	379
ENSG00000054598.6	58
ENSG00000054611.13	122
ENSG00000054654.15	469
ENSG00000054690.13	100
ENSG00000054793.13	513
ENSG00000054796.12	0
ENSG00000054803.3	0
ENSG00000054938.15	0
ENSG00000054965.10	62
ENSG00000054967.12	57
ENSG00000054983.16	16
ENSG00000055044.10	676
ENSG00000055070.16	353
ENSG00000055118.14	0
ENSG00000055130.15	980
ENSG00000055147.18	103
ENSG00000055163.19	176
ENSG00000055208.18	358
ENSG00000055211.12	223
ENSG00000055332.16	440
ENSG00000055483.19	602
ENSG00000055609.17	629
ENSG00000055732.12	5
ENSG00000055813.5	4
ENSG00000055917.15	952
ENSG00000055950.16	228
ENSG00000055955.15	5
ENSG00000055957.10	0
ENSG00000056050.6	129
ENSG00000056097.15	1322
ENSG00000056277.15	103
ENSG00000056291.17	1
ENSG00000056487.15	0
ENSG00000056558.10	6
ENSG00000056586.15	283
ENSG00000056736.9	6
ENSG00000056972.18	68
ENSG00000056998.18	1
ENSG00000057019.15	2928
ENSG00000057149.15	6
ENSG00000057252.12	167
ENSG00000057294.14	166
ENSG00000057468.6	3
ENSG00000057593.13	0
ENSG00000057608.16	773
ENSG00000057657.15	5
ENSG00000057663.13	213
ENSG00000057704.11	83
ENSG00000057757.9	191
ENSG00000057935.13	202
ENSG00000058056.8	247
ENSG00000058063.15	574
ENSG00000058085.14	1381
ENSG00000058091.16	358
ENSG00000058262.9	1272
ENSG00000058272.16	466
ENSG00000058335.15	0
ENSG00000058404.19	26
ENSG00000058453.16	103
ENSG00000058600.15	239
ENSG00000058668.14	212
ENSG00000058673.15	415
ENSG00000058729.10	274
ENSG00000058799.13	136
ENSG00000058804.11	879
ENSG00000058866.14	22
ENSG00000059122.16	179
ENSG00000059145.18	121
ENSG00000059377.15	241
ENSG00000059378.12	168
ENSG00000059573.8	712
ENSG00000059588.9	225
ENSG00000059691.11	206
ENSG00000059728.10	37
ENSG00000059758.7	189
ENSG00000059769.19	99
ENSG00000059804.15	0
ENSG00000059915.16	0
ENSG00000060069.16	59
ENSG00000060138.12	267
ENSG00000060140.8	44
ENSG00000060237.16	1040
ENSG00000060339.13	1131
ENSG00000060491.16	530
ENSG00000060558.3	0
ENSG00000060566.13	0
ENSG00000060642.10	164
ENSG00000060656.19	210
ENSG00000060688.12	357
ENSG00000060709.14	0
ENSG00000060718.19	3
ENSG00000060749.14	395
ENSG00000060762.18	45
ENSG00000060971.17	341
ENSG00000060982.14	0
ENSG00000061273.17	545
ENSG00000061337.15	0
ENSG00000061455.10	2
ENSG00000061492.11	0
ENSG00000061656.9	163
ENSG00000061676.14	1882
ENSG00000061794.12	773
ENSG00000061918.12	27
ENSG00000061936.9	523
ENSG00000061938.16	422
ENSG00000061987.14	371
ENSG00000062038.13	45
ENSG00000062096.14	0
ENSG00000062194.15	306
ENSG00000062282.14	152
ENSG00000062370.16	51
ENSG00000062485.18	550
ENSG00000062524.15	0
ENSG00000062582.13	767
ENSG00000062598.17	305
ENSG00000062650.17	428
ENSG00000062716.11	1219
ENSG00000062725.9	410
ENSG00000062822.12	741
ENSG00000063015.19	0
ENSG00000063046.17	293
ENSG00000063127.15	4
ENSG00000063169.10	147
ENSG00000063176.15	96
ENSG00000063177.12	2195
ENSG00000063180.8	16
ENSG00000063241.7	445
ENSG00000063244.12	2322
ENSG00000063245.14	2190
ENSG00000063322.13	151
ENSG00000063438.16	24
ENSG00000063515.2	0
ENSG00000063587.13	39
ENSG00000063601.16	323
ENSG00000063660.8	333
ENSG00000063761.15	51
ENSG00000063854.12	342
ENSG00000063978.15	81
ENSG00000064012.21	178
ENSG00000064042.17	36
ENSG00000064102.14	664
ENSG00000064115.10	1065
ENSG00000064195.7	0
ENSG00000064199.6	61
ENSG00000064201.15	0
ENSG00000064205.10	1
ENSG00000064218.4	0
ENSG00000064225.12	132
ENSG00000064270.12	0
ENSG00000064300.8	6
ENSG00000064309.14	83
ENSG00000064313.11	761
ENSG00000064393.15	1131
ENSG00000064419.13	809
ENSG00000064489.22	141
ENSG00000064490.13	220
ENSG00000064545.14	386
ENSG00000064547.13	64
ENSG00000064601.16	2904
ENSG00000064607.16	823
ENSG00000064651.13	649
ENSG00000064652.10	34
ENSG00000064655.18	0
ENSG00000064666.14	263
ENSG00000064687.12	152
ENSG00000064692.18	1
ENSG00000064703.11	209
ENSG00000064726.9	556
ENSG00000064763.10	140
ENSG00000064787.13	0
ENSG00000064835.10	0
ENSG00000064886.13	4
ENSG00000064932.15	132
ENSG00000064933.16	160
ENSG00000064961.18	711
ENSG00000064989.12	2
ENSG00000064995.16	164
ENSG00000064999.13	240
ENSG00000065000.15	1308
ENSG00000065029.14	170
ENSG00000065054.13	1591
ENSG00000065057.7	254
ENSG00000065060.16	229
ENSG00000065135.9	495
ENSG00000065150.18	5340
ENSG00000065154.11	397
ENSG00000065183.15	480
ENSG00000065243.19	423
ENSG00000065268.10	199
ENSG00000065308.4	109
ENSG00000065320.8	0
ENSG00000065325.12	2
ENSG00000065328.16	145
ENSG00000065357.19	103
ENSG00000065361.14	18
ENSG00000065371.17	0
ENSG00000065413.17	7
ENSG00000065427.14	1544
ENSG00000065457.10	126
ENSG00000065485.18	289
ENSG00000065491.8	69
ENSG00000065518.7	813
ENSG00000065526.10	1146
ENSG00000065534.18	107
ENSG00000065548.17	611
ENSG00000065559.14	79
ENSG00000065600.12	102
ENSG00000065609.14	0
ENSG00000065613.13	416
ENSG00000065615.13	124
ENSG00000065618.17	3
ENSG00000065621.14	66
ENSG00000065665.20	80
ENSG00000065675.14	0
ENSG00000065717.14	85
ENSG00000065802.11	161
ENSG00000065809.13	155
ENSG00000065833.8	695
ENSG00000065882.15	601
ENSG00000065883.14	423
ENSG00000065911.11	469
ENSG00000065923.9	346
ENSG00000065970.8	72
ENSG00000065978.18	518
ENSG00000065989.15	30
ENSG00000066027.11	319
ENSG00000066032.18	0
ENSG00000066044.14	766
ENSG00000066056.13	8
ENSG00000066084.12	616
ENSG00000066117.14	507
ENSG00000066135.12	395
ENSG00000066136.20	302
ENSG00000066185.12	1
ENSG00000066230.10	0
ENSG00000066248.14	578
ENSG00000066279.16	710
ENSG00000066294.14	0
ENSG00000066322.13	626
ENSG00000066336.11	2
ENSG00000066379.14	16
ENSG00000066382.16	0
ENSG00000066405.12	0
ENSG00000066422.4	347
ENSG00000066427.21	197
ENSG00000066455.12	589
ENSG00000066468.21	0
ENSG00000066557.5	206
ENSG00000066583.11	143
ENSG00000066629.16	259
ENSG00000066651.17	90
ENSG00000066654.13	108
ENSG00000066697.14	516
ENSG00000066735.14	45
ENSG00000066739.11	269
ENSG00000066777.8	1257
ENSG00000066813.14	0
ENSG00000066827.15	160
ENSG00000066855.15	255
ENSG00000066923.17	5
ENSG00000066926.10	232
ENSG00000066933.15	200
ENSG00000067048.16	0
ENSG00000067057.16	1686
ENSG00000067064.10	122
ENSG00000067066.16	653
ENSG00000067082.14	533
ENSG00000067113.16	81
ENSG00000067141.16	50
ENSG00000067167.7	2862
ENSG00000067177.14	596
ENSG00000067182.7	509
ENSG00000067191.15	19
ENSG00000067208.14	174
ENSG00000067221.13	32
ENSG00000067225.17	17710
ENSG00000067248.9	301
ENSG00000067334.13	606
ENSG00000067365.14	99
ENSG00000067369.13	899
ENSG00000067445.20	1
ENSG00000067533.5	400
ENSG00000067560.10	1585
ENSG00000067596.10	366
ENSG00000067606.16	273
ENSG00000067646.11	0
ENSG00000067704.9	2522
ENSG00000067715.13	21
ENSG00000067798.14	88
ENSG00000067829.18	534
ENSG00000067836.12	70
ENSG00000067840.12	11
ENSG00000067842.17	0
ENSG00000067900.7	761
ENSG00000067955.13	102
ENSG00000067992.12	97
ENSG00000068001.13	360
ENSG00000068024.16	106
ENSG00000068028.17	208
ENSG00000068078.17	2
ENSG00000068079.7	165
ENSG00000068097.14	588
ENSG00000068120.14	523
ENSG00000068137.14	71
ENSG00000068305.17	140
ENSG00000068308.13	522
ENSG00000068323.16	436
ENSG00000068354.15	207
ENSG00000068366.19	468
ENSG00000068383.18	212
ENSG00000068394.10	256
ENSG00000068400.13	413
ENSG00000068438.14	502
ENSG00000068489.12	1209
ENSG00000068615.17	0
ENSG00000068650.18	218
ENSG00000068654.15	719
ENSG00000068697.6	1620
ENSG00000068724.15	73
ENSG00000068745.14	359
ENSG00000068781.21	11
ENSG00000068784.12	209
ENSG00000068796.16	243
ENSG00000068831.18	0
ENSG00000068878.14	799
ENSG00000068885.14	254
ENSG00000068903.19	190
ENSG00000068912.13	620
ENSG00000068971.13	184
ENSG00000068976.13	1
ENSG00000068985.4	2
ENSG00000069011.15	125
ENSG00000069018.17	1
ENSG00000069020.18	213
ENSG00000069122.18	27
ENSG00000069188.16	1
ENSG00000069206.15	0
ENSG00000069248.11	701
ENSG00000069275.12	1300
ENSG00000069329.15	1084
ENSG00000069345.11	507
